,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
12,12,11.5350761,0.066628039,0.224905699,0.004600596,0.0,0.0007024539999999999,0.0,0.107197165,10.0
13,38258,11.4225492,0.063221209,0.055942722,0.008734532,0.0,0.001111178,0.0,0.10984166,10.0
9,9,11.6054201,0.069589607,0.171296895,0.005961198000000001,0.0,0.002102713,0.0,0.103997171,10.0
11,11,11.5307789,0.070566133,0.138258189,0.0074024009999999986,0.0,0.002350212,0.0,0.106638521,10.0
10,10,11.5680914,0.070734911,0.139141306,0.007095158000000002,0.0,0.002908082,0.0,0.10516841699999999,10.0
2,2,11.6161537,0.068972424,-0.076124623,0.009968626999999999,0.0,0.003601821,0.0,0.10066710400000001,10.0
6,6,11.592275599999999,0.086408153,0.24527005899999998,0.004960416,0.0,0.004217648,0.0,0.10526792,10.0
7,7,11.524091699999998,0.078260973,0.09722393,0.008707874,0.0,0.004592257,0.0,0.106468283,10.0
8,8,11.469367,0.07483485299999999,0.20225790100000002,0.004736228,0.0,0.005562325999999999,0.0,0.109609716,10.0
3,3,11.6498671,0.10876742,0.328824759,0.003345523,0.0,0.0056449180000000005,0.0,0.103714645,10.0
4,4,11.6302805,0.10302405099999999,0.35672062600000004,0.0020363779999999997,0.0,0.005826731,0.0,0.10480341300000001,10.0
0,0,11.688144699999999,0.12586872300000002,0.281238616,0.004753761,0.0,0.00695068,0.0,0.101526238,10.0
5,5,11.4496117,0.083103441,0.079508171,0.008723024000000001,0.0,0.007411922,0.0,0.109196812,10.0
1,1,11.6408119,0.129795969,0.294709772,0.004850237,0.0,0.008277503,0.0,0.103586264,10.0
