,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
7,7,6.72113132,-0.0020531570000000003,3.72976804,-0.07579407099999999,-8.0,0.000389151,0.0,0.048956916,4.0
13,13,6.31974888,0.002769403,3.85286784,-0.073996909,-8.0,0.000632318,0.0,0.04554487,4.0
10,10,6.52760077,0.06497726599999999,3.73333454,-0.075641088,-8.0,0.001319861,0.0,0.047149535,4.0
11,11,6.67082071,0.031198114,4.01850319,-0.072098523,-8.0,0.001345974,0.0,0.049230471,4.0
12,12,6.25300407,0.156213075,3.48511934,-0.07864191400000001,-8.0,0.002152566,0.0,0.043928176,4.0
15,43911,5.54601002,0.35519716100000004,3.96535921,-0.071747929,-8.0,0.003814007,0.0,0.040203031,4.0
6,6,6.46798038,0.282349914,3.48924088,-0.078668907,-8.0,0.003946746,0.0,0.045937310999999995,4.0
14,14,5.64979076,0.390021324,3.70253468,-0.075246967,-8.0,0.004325531,0.0,0.040071692,4.0
9,9,6.38119411,0.270328999,3.83611655,-0.074264914,-8.0,0.004367562,0.0,0.046000857,4.0
2,2,6.67018127,0.360381246,3.50697899,-0.07842890200000001,-8.0,0.005081815999999999,0.0,0.0479277,4.0
3,3,6.78208256,0.339167744,3.75653243,-0.07551422,-8.0,0.005233575,0.0,0.049501635,4.0
4,4,6.46638107,0.35952138899999997,3.66223145,-0.076530337,-8.0,0.005330373,0.0,0.04631703400000002,4.0
5,5,6.57687235,0.342172295,3.8867569,-0.073740467,-8.0,0.005480626,0.0,0.047931854,4.0
8,8,5.72715759,0.614134729,3.38226223,-0.07929280400000001,-8.0,0.006768985,0.0,0.040002417,4.0
0,0,6.4031991999999995,0.633694768,3.45118451,-0.079178155,-8.0,0.008813925,0.0,0.045118772,4.0
1,1,6.55026722,0.621226907,3.76702833,-0.075266555,-8.0,0.009193373,0.0,0.047298893,4.0
