,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,6.71707344,0.155174375,-3.76539063,-0.070071332,-8.0,0.001512642,0.0,-0.049601954000000004,-5.0
3,3,5.92060423,0.29929679600000003,-3.23374987,-0.072541446,-8.0,0.002534361,0.0,-0.041586861,-5.0
5,5,6.25332117,0.321953416,-3.00064087,-0.077138543,-8.0,0.003607507,0.0,-0.042788163,-5.0
9,81194,6.99062729,0.392774671,-3.22395754,-0.077508725,-8.0,0.003902478,0.0,-0.049891628,-5.0
6,6,6.62890005,0.369305104,-2.97495222,-0.079358302,-8.0,0.003946901,0.0,-0.045154441,-5.0
7,7,6.6289897,0.4707156420000001,-3.47020364,-0.072802134,-8.0,0.004360948,0.0,-0.048343767,-5.0
4,4,6.45219564,0.569525659,-3.12127829,-0.07667546,-8.0,0.006219466,0.0,-0.044679061,-5.0
2,2,6.245049,0.679810405,-3.21573806,-0.074808143,-8.0,0.006839799000000001,0.0,-0.042991417999999997,-5.0
0,0,6.52869606,0.741445482,-2.96358061,-0.078566484,-8.0,0.008957554,0.0,-0.043940924000000006,-5.0
1,1,6.65242863,0.959703863,-3.52784252,-0.072033212,-8.0,0.009800002,0.0,-0.047161602,-5.0
