,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
20,20,8.28524208,0.039670754,0.886426568,-0.11969713900000001,-12.0,0.001567549,0.0,0.043781295,4.0
21,35850,8.1149044,0.005543999,1.02250314,-0.113995478,-12.0,0.0015831920000000002,0.0,0.044445373,4.0
13,13,8.26516342,0.036937244,0.965337038,-0.117076561,-12.0,0.001936666,0.0,0.04598894,4.0
14,14,8.07765961,0.03823448,1.13354599,-0.111385502,-12.0,0.001963092,0.0,0.046720777000000005,4.0
15,15,8.2887125,0.043306612,1.00892735,-0.115926296,-12.0,0.002316535,0.0,0.048011631,4.0
16,16,8.10301685,0.060610276,1.19208539,-0.110399365,-12.0,0.0023516979999999997,0.0,0.048754752,4.0
17,17,8.09122849,0.031735636,0.932517886,-0.11617393,-12.0,0.0025103670000000003,0.0,0.04093311,4.0
18,18,8.24564075,0.063867092,0.8709453340000001,-0.119428664,-12.0,0.002853722,0.0,0.042423472000000004,4.0
19,19,8.0632658,0.053625066,1.02732658,-0.113751732,-12.0,0.002894918,0.0,0.04308515,4.0
11,11,8.26504421,0.101711228,0.904381216,-0.118160054,-12.0,0.004688857,0.0,0.04408849,4.0
12,12,8.05829906,0.138416812,1.10263169,-0.11248161599999999,-12.0,0.00477252,0.0,0.044787664000000005,4.0
8,8,8.21354198,0.130778641,1.05357432,-0.114314385,-12.0,0.00509999,0.0,0.047298245,4.0
9,9,8.22564888,0.160250038,1.11653185,-0.113124967,-12.0,0.005588771,0.0,0.049346633,4.0
10,10,8.15520573,0.144997656,0.92663306,-0.116914183,-12.0,0.0060274,0.0,0.041929282000000005,4.0
4,4,8.22293091,0.150751024,0.820537388,-0.119662046,-12.0,0.006825114,0.0,0.040424783,4.0
5,5,8.03347874,0.202393502,1.00753963,-0.114793673,-12.0,0.006930906,0.0,0.040972885,4.0
7,7,8.13594055,0.218211904,1.04957771,-0.114454769,-12.0,0.007324264,0.0,0.044758849,4.0
0,0,8.32936954,0.2394676060000001,0.9986240270000001,-0.11664293,-12.0,0.008654351,0.0,0.04795567,4.0
1,1,8.10690689,0.309866756,1.22180879,-0.110943981,-12.0,0.008844856,0.0,0.048726607000000005,4.0
6,6,8.19350529,0.27522605699999997,1.0250268,-0.11557824900000001,-12.0,0.009082719,0.0,0.045192666,4.0
2,2,8.27925396,0.239894107,0.883817792,-0.118879855,-12.0,0.009552844,0.0,0.043024108,4.0
3,3,8.03264809,0.330177516,1.12291908,-0.112870991,-12.0,0.009762824,0.0,0.043764606,4.0
