,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,7.29339314,0.027954653,-1.26185966,-0.10472741699999999,-11.0,0.000428206,0.0,-0.032888763,-4.0
11,79209,7.50225449,0.07019662900000001,-1.32552624,-0.104439199,-11.0,0.0007270180000000001,0.0,-0.037198313,-4.0
7,7,7.43780613,0.140791237,-1.15959668,-0.106757306,-11.0,0.002553832,0.0,-0.0335663,-4.0
10,10,7.6509800000000014,0.202428341,-1.09583235,-0.108788043,-11.0,0.002832421,0.0,-0.036784824,-4.0
3,3,6.89723635,0.222351834,-1.39069486,-0.101286307,-11.0,0.003403838,0.0,-0.031791206,-4.0
6,6,7.59394789,0.257604897,-1.06646359,-0.108800694,-11.0,0.004421119,0.0,-0.035043191,-4.0
9,9,7.72794056,0.27964288,-1.22489798,-0.106647708,-11.0,0.004443939,0.0,-0.039573588,-4.0
2,2,7.427241800000001,0.22670117,-1.12748313,-0.106953681,-11.0,0.00463274,0.0,-0.032587975,-4.0
5,5,7.69416332,0.323898554,-1.24408126,-0.10611181,-11.0,0.006156466,0.0,-0.039039098,-4.0
0,0,7.18493938,0.338798672,-1.20604873,-0.10474270599999999,-11.0,0.006614334,0.0,-0.031439949,-4.0
1,1,7.59902382,0.353492618,-1.12735367,-0.107408889,-11.0,0.006774015,0.0,-0.035475433,-4.0
4,4,7.7502717999999975,0.361820906,-1.16295457,-0.10816972,-11.0,0.008157952,0.0,-0.03933062,-4.0
