,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
4,4,11.8420982,0.179768682,-0.6990148429999999,-0.010015125,-2.0,0.0008271169999999999,0.0,-0.103997849,-11.0
9,9,11.5642567,0.17737293199999998,-1.04479647,-0.01886807,-2.0,0.00104803,0.0,-0.106099539,-11.0
7,7,11.6654301,0.182019979,-0.9997966890000001,-0.016744528,-2.0,0.001751334,0.0,-0.104882725,-11.0
10,119408,11.5627298,0.182256579,-0.6009968520000001,-0.011860738,-2.0,0.002467027,0.0,-0.10994003,-11.0
3,3,11.699667,0.185047805,-1.07414317,-0.017132392,-2.0,0.0028938740000000003,0.0,-0.103922203,-11.0
6,6,11.6951141,0.190239951,-0.925669312,-0.014772553,-2.0,0.00445931,0.0,-0.105310217,-11.0
5,5,11.683361099999999,0.194980875,-0.914583802,-0.014396215,-2.0,0.006415864,0.0,-0.10584217300000001,-11.0
2,2,11.7838202,0.199838713,-0.8290634159999999,-0.011714285,-2.0,0.00706214,0.0,-0.104931705,-11.0
0,0,11.7710667,0.203993291,-1.34019041,-0.019514278,-2.0,0.007351419,0.0,-0.101108633,-11.0
8,8,11.6668186,0.199693277,-0.830398321,-0.01308367,-2.0,0.008140999999999999,0.0,-0.106966704,-11.0
1,1,11.772771800000001,0.200063601,-1.2276752,-0.017239787,-2.0,0.008711125,0.0,-0.10235579300000001,-11.0
