,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
6,6,11.7825632,0.054263342,0.00615596,0.006452674,0.0,0.000571226,0.0,0.094141379,9.0
7,7,11.755954699999998,0.079387844,0.09858352,0.00527283,0.0,0.002086847,0.0,0.096828386,9.0
9,30187,11.7457743,0.094922856,0.309940368,0.002359578,0.0,0.00261545,0.0,0.09963081,9.0
5,5,11.780595800000002,0.088827074,0.127644494,0.004732335,0.0,0.002690912,0.0,0.096090205,9.0
8,8,11.674967800000001,0.06785324200000001,-0.098318219,0.009432639,0.0,0.002950677,0.0,0.097966828,9.0
3,3,11.8921032,0.09409871,0.347464174,0.001511052,0.0,0.003047602,0.0,0.092495263,9.0
4,4,11.7614231,0.080942489,-0.164592355,0.009715974,0.0,0.0038741759999999996,0.0,0.09352509699999999,9.0
2,2,11.862915,0.119362861,0.34720814200000005,0.00112021,0.0,0.004191606,0.0,0.09482690699999999,9.0
1,1,11.931955300000002,0.152636439,0.273722112,0.002916371,0.0,0.008183626,0.0,0.090582594,9.0
0,0,11.8426418,0.169919834,0.452473044,0.001038466,0.0,0.009096222,0.0,0.096852362,9.0
