,u,v,w,x,x bin,y,y bin,z,z bin
0,6.06370306,0.831242919,0.809042156,0.068529405,6.0,-0.070134543,-8.0,0.006272144,0.0
1,6.9323988,0.914206505,0.772349477,0.069139987,6.0,-0.07262774599999999,-8.0,0.006879158000000001,0.0
2,5.76073265,0.654501557,0.70047766,0.066215962,6.0,-0.071131304,-8.0,0.00318752,0.0
3,6.55593109,0.6144290570000001,0.58983767,0.06984964,6.0,-0.073587231,-8.0,0.004012145,0.0
4,7.196247099999999,0.8409932259999999,0.7585613729999999,0.061688803,6.0,-0.07557130599999999,-8.0,0.003307402,0.0
5,7.84381437,1.24302447,0.963459611,0.061844356,6.0,-0.074741192,-8.0,0.007231039,0.0
6,8.39496517,1.19042671,0.860264122,0.06549423900000001,6.0,-0.07643941,-8.0,0.007940392,0.0
7,8.90531349,1.26064777,0.8618006709999999,0.061524943,6.0,-0.078284614,-8.0,0.007967291999999999,0.0
8,9.07242203,1.26092482,0.8482825759999999,0.064159781,6.0,-0.07846436700000001,-8.0,0.008489502,0.0
9,7.53674316,0.7626271840000001,0.675235927,0.062929601,6.0,-0.077153444,-8.0,0.002944606,0.0
90474,7.80360174,0.815469861,0.684827447,0.06349501,6.0,-0.077588506,-8.0,0.003634278,0.0
