,u,v,w,x,x bin,y,y bin,z,z bin
0,9.47343254,-1.87103009,-0.8498393890000001,0.041962333,4.0,0.078231052,7.0,0.009895016,0.0
1,8.18312168,-2.05008316,-0.9111464020000001,0.047503829000000004,4.0,0.072575294,7.0,0.009250361,0.0
2,8.90659904,-2.11232328,-0.915029407,0.046454694000000005,4.0,0.075261861,7.0,0.009390746,0.0
3,8.78276253,-2.17168283,-0.737477422,0.040880818,4.0,0.074164167,7.0,0.006915531999999999,0.0
4,8.05674744,-2.42762423,-0.739578545,0.048786461,4.0,0.071027011,7.0,0.004056716,0.0
5,8.28761101,-2.16461253,-0.8179185390000001,0.043851987,4.0,0.07238729299999999,7.0,0.007868996,0.0
6,8.95022964,-2.31289768,-0.7047644259999999,0.043304943,4.0,0.075036198,7.0,0.004779552,0.0
7,9.04291153,-2.26111889,-0.758570492,0.049686722999999995,4.0,0.076493137,7.0,0.004781196,0.0
8,8.90460014,-2.43278575,-0.606568336,0.047005173,4.0,0.074805513,7.0,0.001861266,0.0
45620,8.33038425,-2.49281883,-0.49575272200000003,0.048631713,4.0,0.07155089099999999,7.0,4.34e-05,0.0
