,u,v,w,x,x bin,y,y bin,z,z bin
0,10.9055519,0.624870539,0.388609707,0.012946233,1.0,-0.080275625,-9.0,0.00510356,0.0
1,11.164304699999999,0.6814618709999999,0.324972391,0.015222201000000001,1.0,-0.083823308,-9.0,0.009287359,0.0
2,11.284181599999998,0.85282737,0.296402544,0.018842841000000003,1.0,-0.08536688199999999,-9.0,0.008993016999999999,0.0
3,11.0229168,0.34102702100000004,0.35830444100000003,0.010639138999999999,1.0,-0.081501029,-9.0,0.002915457,0.0
4,11.1202707,0.487028241,0.34125244600000004,0.012874856,1.0,-0.084046021,-9.0,0.004628984,0.0
5,11.2297363,0.257491559,0.310214818,0.010777057,1.0,-0.08484073,-9.0,0.005024,0.0
6,11.1895571,0.682517231,0.327685654,0.01619954,1.0,-0.085418381,-9.0,0.004406257,0.0
7,11.2518978,0.731302261,0.313296825,0.017487368,1.0,-0.086333193,-9.0,0.004233516,0.0
8,11.3211136,0.504745066,0.299046397,0.014640342,1.0,-0.08791250699999999,-9.0,0.004791607,0.0
9,11.400284800000001,0.352687985,0.274096936,0.012681213,1.0,-0.08826042,-9.0,0.008245042,0.0
10,11.4530287,0.618234932,0.262933701,0.01702923,1.0,-0.08903843199999999,-9.0,0.007630845,0.0
90561,11.2600765,0.530078471,0.32048761800000003,0.015178963,1.0,-0.08796916199999999,-9.0,0.000264277,0.0
