,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.6705837,0.003805632,-1.00311875,0.054723755,5.0,0.005905025,0.0,0.105939142,10.0
1,1,10.7471132,0.028239017,-1.05230105,0.051612437000000004,5.0,0.003100153,0.0,0.103448048,10.0
2,2,10.6383095,0.040939212,-1.07933974,0.056744386,5.0,0.001023788,0.0,0.103783175,10.0
3,3,10.6981888,0.048132818,-0.9941596979999999,0.054504283,5.0,8e-05,0.0,0.10626432300000001,10.0
4,38259,10.7616634,0.039403107,-0.918458164,0.051705279000000014,5.0,0.001302591,0.0,0.108247027,10.0
0,0,10.7091713,0.061801630999999996,-1.09644532,0.05393035,5.0,-0.001416569,-1.0,0.10250213,10.0
1,1,10.6617546,0.077845857,-1.14427578,0.055072803,5.0,-0.004221265,-1.0,0.100524068,10.0
2,2,10.6484756,0.069062851,-1.09847844,0.056657523,5.0,-0.002728344,-1.0,0.103027657,10.0
3,3,10.6414461,0.059544332,-1.05382073,0.05711795,5.0,-0.0015164000000000002,-1.0,0.104809634,10.0
4,4,10.7409649,0.05620515400000002,-0.962038994,0.052862488,5.0,-0.000906542,-1.0,0.107008658,10.0
5,5,10.7454824,0.092999198,-1.05945849,0.051915806,5.0,-0.0061410580000000005,-1.0,0.10276252,10.0
6,6,10.7871323,0.083944172,-1.00857353,0.050933447,5.0,-0.004428031,-1.0,0.104773059,10.0
7,7,10.6406317,0.109889485,-1.13964176,0.055941016,5.0,-0.009234098,-1.0,0.100378789,10.0
8,8,10.5640974,0.097876832,-1.14986467,0.059036202999999995,5.0,-0.007740985,-1.0,0.10089790800000001,10.0
9,46401,10.7660589,0.105978057,-0.937150478,0.052303258,5.0,-0.008352392,-1.0,0.107724793,10.0
