,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,6.69269085,-0.873965502,-0.451452434,0.138589099,13.0,0.058063939,5.0,0.004622195,0.0
1,1,6.22582054,-1.28125095,-0.31461513,0.130095914,13.0,0.05348631400000002,5.0,0.0015691020000000002,0.0
2,2,6.13513041,-0.77697736,-0.437393665,0.133432627,13.0,0.05777029700000001,5.0,0.006743781999999999,0.0
3,3,7.14261103,-1.30341887,-0.41803243799999995,0.13111224800000001,13.0,0.057970271,5.0,0.001126949,0.0
4,4,6.90048599,-1.30110431,-0.414725661,0.130664065,13.0,0.057079859,5.0,0.0016402,0.0
5,5,4.95770264,-0.8178549409999999,-0.25162947199999997,0.131569192,13.0,0.050914697,5.0,0.00559665,0.0
6,45651,5.48513031,-0.955694377,-0.283619404,0.132872894,13.0,0.051965199,5.0,0.004006851,0.0
0,0,7.21978426,-1.24518549,-0.307311416,0.138358191,13.0,0.055581017999999996,5.0,-0.001262939,-1.0
1,1,6.15923786,-1.26223195,-0.139246598,0.135710314,13.0,0.050000429000000006,5.0,-0.00075996,-1.0
2,2,6.88790894,-1.54229152,-0.22457605600000002,0.13083747,13.0,0.05278264,5.0,-0.001850484,-1.0
3,3,7.21748352,-1.36314297,-0.228161305,0.138202623,13.0,0.053815924,5.0,-0.002607748,-1.0
4,4,7.2091198000000025,-1.56381643,-0.18463210800000002,0.13428832599999999,13.0,0.052782431,5.0,-0.00355724,-1.0
5,5,7.11688519,-1.70824158,-0.107344911,0.130872563,13.0,0.050783455,5.0,-0.004529285,-1.0
6,6,7.69913816,-1.37321258,-0.299035788,0.136718303,13.0,0.056844279000000004,5.0,-0.00296839,-1.0
7,7,7.33791113,-1.6033318,-0.065164492,0.13841252,13.0,0.050632704,5.0,-0.005717691,-1.0
8,8,7.91359806,-1.65668929,-0.24363724899999997,0.131283596,13.0,0.055910915,5.0,-0.005022301,-1.0
9,9,8.11328125,-1.46584201,-0.307409793,0.135180622,13.0,0.058267906,5.0,-0.004187601,-1.0
10,10,7.77449131,-1.74506807,-0.052994445,0.136050761,13.0,0.051547572,5.0,-0.0074803790000000005,-1.0
11,11,7.72473288,-1.79608762,0.021293521,0.13538883599999998,13.0,0.050225321,5.0,-0.008779076,-1.0
12,12,8.50081539,-1.60892332,-0.156976432,0.138739571,13.0,0.056673966,5.0,-0.007625456999999999,-1.0
13,52873,8.77588558,-1.61608803,-0.146564439,0.136442482,13.0,0.058194794,5.0,-0.008981938,-1.0
