,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,9.99674606,0.013282858,-0.397069395,0.170299187,17.0,0.00589668,0.0,0.115599751,11.0
1,1,10.0109367,0.004215723,-0.366702974,0.17327699100000002,17.0,0.009016125,0.0,0.118913144,11.0
2,2,10.0012188,0.01480946,-0.375606805,0.172885984,17.0,0.0064774559999999995,0.0,0.11762318,11.0
3,39263,10.0044584,0.018456746,-0.371864408,0.171683654,17.0,0.0054644080000000005,0.0,0.119291127,11.0
0,0,9.98364353,0.043737925999999996,-0.36480420799999996,0.177249402,17.0,-0.000130986,-1.0,0.11670096199999999,11.0
1,1,9.95976067,0.060200751,-0.393443704,0.178016096,17.0,-0.003562371,-1.0,0.110338725,11.0
2,2,9.97501659,0.05972271,-0.38317889,0.17291769399999998,17.0,-0.004788975,-1.0,0.116802923,11.0
3,3,9.97614956,0.063795239,-0.356330156,0.178617761,17.0,-0.007405185,-1.0,0.118531212,11.0
4,4,9.96455097,0.071311526,-0.380881965,0.17632558899999998,17.0,-0.00844941,-1.0,0.115103811,11.0
5,47421,9.96176243,0.078971319,-0.398892969,0.174365997,17.0,-0.009272172,-1.0,0.111765355,11.0
