,u,v,w,x,x bin,y,y bin,z,z bin
0,8.28672028,-0.542941689,0.20482169100000008,-0.129493311,-13.0,-0.030510526,-4.0,0.009485161,0.0
1,8.19710732,-0.609859347,0.1923493,-0.126438737,-13.0,-0.032557629,-4.0,0.00902671,0.0
2,8.19758797,-0.578689814,0.154947802,-0.127591908,-13.0,-0.030332397999999997,-4.0,0.006640264,0.0
3,8.18803215,-0.652666211,0.172317773,-0.125337079,-13.0,-0.035065144,-4.0,0.008259546999999999,0.0
4,8.20349407,-0.816682696,0.17912000399999994,-0.123101711,-13.0,-0.039700347999999996,-4.0,0.008911341,0.0
5,8.20657921,-0.587300241,0.130673319,-0.127711937,-13.0,-0.031024288,-4.0,0.005394599,0.0
6,8.18401527,-0.6450796129999999,0.128527805,-0.125851259,-13.0,-0.034255873,-4.0,0.00571353,0.0
7,8.18133163,-0.693832517,0.15801923,-0.124525353,-13.0,-0.036655199,-4.0,0.00763254,0.0
8,8.17495728,-0.734012604,0.137849823,-0.12383759800000001,-13.0,-0.038014185,-4.0,0.006639152,0.0
9,8.20619011,-0.594886303,0.095330797,-0.12780846699999998,-13.0,-0.031353474,-4.0,0.0034785040000000003,0.0
10,8.19001579,-0.640933275,0.099566579,-0.126302645,-13.0,-0.034003321,-4.0,0.004074149,0.0
11,8.31387615,-0.627131701,0.088231511,-0.12868765,-13.0,-0.036254983,-4.0,0.003830953,0.0
12,8.24847126,-0.717644334,0.124759741,-0.12521500900000002,-13.0,-0.039850663,-4.0,0.006272803,0.0
13,8.3888073,-0.642261028,0.065354176,-0.129080564,-13.0,-0.038233172,-4.0,0.002641336,0.0
85760,8.37361717,-0.6596078870000001,0.030334077999999997,-0.12808457,-13.0,-0.037906069,-4.0,0.00038869699999999997,0.0
