,u,v,w,x,x bin,y,y bin,z,z bin
0,7.19049311,-4.61478615,0.661315799,-0.058875850999999986,-6.0,-0.052636627000000005,-6.0,0.008845173000000001,0.0
1,7.94532061,-4.77812147,0.607909739,-0.054267429000000006,-6.0,-0.057430338,-6.0,0.009634425,0.0
2,7.6921382,-4.55977917,0.583710372,-0.059850659,-6.0,-0.056792423,-6.0,0.00893824,0.0
3,7.77561665,-4.90690088,0.418081641,-0.053263042000000003,-6.0,-0.057017397000000004,-6.0,0.0056333419999999995,0.0
4,7.63250303,-4.773911,0.419573456,-0.057688045999999986,-6.0,-0.056442155999999986,-6.0,0.005923451,0.0
5,8.05033875,-4.70891476,0.45569434799999997,-0.055413693,-6.0,-0.059866525,-6.0,0.006481609,0.0
6,7.6148243,-4.90788937,0.271364838,-0.053409949000000005,-6.0,-0.056833088,-6.0,0.002884532,0.0
7,7.84351635,-4.78209162,0.251251847,-0.054477077,-6.0,-0.059394173,-6.0,0.002484416,0.0
8,7.1854496,-4.73990107,0.112450875,-0.05968933200000001,-6.0,-0.055335209,-6.0,0.000263289,0.0
85718,7.51664162,-4.78529644,0.129255086,-0.056080569000000004,-6.0,-0.057673145,-6.0,0.000322519,0.0
