,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,6.22572517,1.10122657,0.357980132,-0.099656053,-10.0,0.018793998,1.0,0.007110579000000001,0.0
1,1,5.604321,1.39012277,0.49823200700000003,-0.091370061,-10.0,0.018347206,1.0,0.008136692,0.0
2,2,5.49472475,1.60569167,0.175787091,-0.090145998,-10.0,0.019929199,1.0,0.003186853,0.0
3,3,5.95101643,1.30373561,-0.004018858,-0.09717200699999999,-10.0,0.018661467,1.0,0.00087204,0.0
4,4,5.60476828,1.22705019,0.532359481,-0.092496157,-10.0,0.016364869,1.0,0.008954335,0.0
5,5,5.64750385,1.18149066,0.34700608299999997,-0.09405943800000001,-10.0,0.016112208,1.0,0.0068133840000000005,0.0
6,6,5.8868351,1.05644202,0.270037204,-0.097414047,-10.0,0.015150851000000003,1.0,0.005093805,0.0
7,7,5.8206439,0.88771224,0.5067577360000001,-0.097101621,-10.0,0.012830007,1.0,0.008595331999999999,0.0
8,8,5.9912529,1.0953238,0.08866105199999999,-0.09879835,-10.0,0.015595384,1.0,0.001989963,0.0
9,9,5.71464729,0.966141582,0.167754292,-0.096534729,-10.0,0.01227881,1.0,0.00312129,0.0
10,10,5.64488268,1.19151127,0.017351322,-0.095364347,-10.0,0.014644901,1.0,0.000975246,0.0
11,11,5.20358801,1.02872729,0.23513698600000002,-0.091325387,-10.0,0.011063961,1.0,0.004608121,0.0
12,56488,5.39307308,1.02034426,-0.00715483,-0.093433715,-10.0,0.010872519,1.0,0.0005824269999999999,0.0
0,0,5.60726738,1.49087048,-0.187387705,-0.092979215,-10.0,0.018728189,1.0,-0.002312273,-1.0
1,1,5.45461082,1.42725492,-0.149219364,-0.092381954,-10.0,0.016769435,1.0,-0.0015823570000000002,-1.0
2,2,5.68014431,1.53068197,-0.427697957,-0.092392124,-10.0,0.018658057,1.0,-0.006374070999999999,-1.0
3,3,5.74497318,1.23905003,-0.242000788,-0.095572621,-10.0,0.015005228,1.0,-0.004730586,-1.0
4,4,5.41034031,1.15787208,-0.05949343400000001,-0.09332417,-10.0,0.012652569,1.0,-0.000199133,-1.0
5,5,5.81958199,1.05095947,-0.325575471,-0.09664689,-10.0,0.012517931000000001,1.0,-0.007582286999999998,-1.0
6,6,5.94661999,0.8538795109999999,-0.238824829,-0.099257603,-10.0,0.011142612,1.0,-0.0042097670000000005,-1.0
7,7,5.26738501,1.27772069,-0.199727505,-0.091500968,-10.0,0.013121303999999999,1.0,-0.002755188,-1.0
8,60796,5.54347181,1.01992941,-0.436114728,-0.093947895,-10.0,0.011082364,1.0,-0.007914336999999999,-1.0
