,u,v,w,x,x bin,y,y bin,z,z bin
0,8.01824379,-1.4108243,0.18015967300000002,-0.107747383,-11.0,-0.050797384,-6.0,0.008909791,0.0
1,7.97500706,-1.60505354,0.242326885,-0.102530718,-11.0,-0.051781502,-6.0,0.009047565,0.0
2,7.9548068,-1.67278886,0.187227786,-0.101275869,-11.0,-0.051372647,-6.0,0.00722954,0.0
3,8.12984848,-1.37383151,0.15907833,-0.108759716,-11.0,-0.0532653,-6.0,0.007801422,0.0
4,8.23908234,-1.3346585,0.169503748,-0.109790839,-11.0,-0.05538614099999999,-6.0,0.008930252,0.0
5,8.1642189,-1.52817941,0.21747458,-0.104004927,-11.0,-0.056396589,-6.0,0.009066815,0.0
6,8.00001812,-1.74082577,0.123466447,-0.10003382699999999,-11.0,-0.052511912,-6.0,0.005402299,0.0
7,8.14536953,-1.34700322,0.119747005,-0.109828562,-11.0,-0.052517459,-6.0,0.005415306,0.0
8,8.05514431,-1.51702452,0.112634115,-0.104570694,-11.0,-0.053447597,-6.0,0.0054907390000000006,0.0
9,8.2052927,-1.34274566,0.113773644,-0.109676555,-11.0,-0.05428499,-6.0,0.0052339,0.0
10,8.12149811,-1.53003383,0.101081036,-0.104228631,-11.0,-0.055244215,-6.0,0.00530563,0.0
11,8.18288231,-1.46722794,0.118085936,-0.105402038,-11.0,-0.056719583,-6.0,0.0059062030000000005,0.0
12,8.26961517,-1.39049733,0.15171605300000002,-0.10725401300000001,-11.0,-0.058307017999999995,-6.0,0.007809781999999999,0.0
13,8.26894665,-1.65518951,0.20369333,-0.101279415,-11.0,-0.059407648,-6.0,0.007937996,0.0
14,8.074011800000001,-1.4808228,0.061971850999999994,-0.106161796,-11.0,-0.052147716,-6.0,0.002533832,0.0
15,8.14269543,-1.49994683,0.044741139000000006,-0.105740815,-11.0,-0.053934038,-6.0,0.002114285,0.0
16,8.20628548,-1.51564527,0.036257576,-0.105294235,-11.0,-0.05576812900000001,-6.0,0.002105472,0.0
17,8.27371597,-1.42225003,0.05833797900000001,-0.107150003,-11.0,-0.05717288,-6.0,0.002716497,0.0
88236,8.240513799999999,-1.66722631,0.018416718000000002,-0.101633549,-11.0,-0.058205318,-6.0,0.00274229,0.0
