,u,v,w,x,x bin,y,y bin,z,z bin
0,8.31813717,-0.432630479,0.21323952100000002,-0.13282758,-14.0,-0.024057792999999997,-3.0,0.009069894,0.0
1,8.50173283,-0.337206334,0.166794747,-0.138912901,-14.0,-0.022071898,-3.0,0.007189936,0.0
2,8.28997707,-0.475917935,0.19280999899999998,-0.131420419,-14.0,-0.026099464,-3.0,0.008204565,0.0
3,8.28729057,-0.439644456,0.170008734,-0.132534176,-14.0,-0.023521226,-3.0,0.006577451999999999,0.0
4,8.51996613,-0.32109105600000004,0.12492691,-0.139776781,-14.0,-0.021136431,-3.0,0.0046750179999999995,0.0
5,8.41806126,-0.45038411,0.168759212,-0.13429054599999998,-14.0,-0.027624907,-3.0,0.0071566109999999985,0.0
6,8.31014347,-0.4580177070000001,0.145791903,-0.13261055900000002,-14.0,-0.025220374,-3.0,0.005483612,0.0
7,8.37929535,-0.32312029600000003,0.08780681300000001,-0.136889622,-14.0,-0.020194842,-3.0,0.001694199,0.0
8,8.16814804,-0.40499919700000003,0.09026954300000001,-0.131317496,-14.0,-0.020440165,-3.0,0.001754197,0.0
9,8.16814423,-0.457340598,0.08563343400000001,-0.130621344,-14.0,-0.022091016,-3.0,0.001658911,0.0
10,8.25157833,-0.473724186,0.057676285999999986,-0.13204208,-14.0,-0.024332068999999998,-3.0,0.000434525,0.0
11,8.20833778,-0.500762701,0.088922717,-0.130387336,-14.0,-0.025144152000000003,-3.0,0.002257303,0.0
83552,8.24873447,-0.527670741,0.06466493,-0.130510539,-14.0,-0.027864363,-3.0,0.001313873,0.0
