,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,9.22434139,-0.390145689,0.068259902,-0.159286767,-16.0,-0.050905231,-6.0,0.008156281,0.0
1,1,9.10391521,-0.474488914,0.097483859,-0.151881441,-16.0,-0.051254775,-6.0,0.008223324,0.0
2,2,9.23711777,-0.398567051,0.07390630299999999,-0.158895373,-16.0,-0.052548118,-6.0,0.00935944,0.0
3,3,9.11676979,-0.482923985,0.10314443699999999,-0.151490241,-16.0,-0.052903965,-6.0,0.00943095,0.0
4,4,9.09175682,-0.472249687,0.07310281,-0.151794389,-16.0,-0.050139159,-6.0,0.0047433020000000005,0.0
5,5,9.12311935,-0.46740967,0.075331889,-0.153294533,-16.0,-0.05173824,-6.0,0.005301305,0.0
6,6,9.20458126,-0.431216329,0.069096595,-0.156861663,-16.0,-0.053533204,-6.0,0.007127857,0.0
7,7,9.12962723,-0.5047743920000001,0.091043443,-0.151071489,-16.0,-0.05576345,-6.0,0.007498974,0.0
8,8,9.20987606,-0.397745997,0.026658706,-0.159142107,-16.0,-0.050507918,-6.0,0.001762411,0.0
9,9,9.10806084,-0.470221877,0.044316217000000005,-0.151979879,-16.0,-0.05084738900000002,-6.0,0.001790172,0.0
10,10,9.1647253,-0.447733819,0.04297588,-0.155257806,-16.0,-0.052401185,-6.0,0.002424297,0.0
11,11,9.11275768,-0.5066880579999999,0.07661026,-0.151000932,-16.0,-0.054799151,-6.0,0.004769931,0.0
12,88337,9.23126984,-0.475862235,0.047261994,-0.155909568,-16.0,-0.05941285900000001,-6.0,0.003673167,0.0
0,0,9.21954727,-0.396760464,0.001658749,-0.159090549,-16.0,-0.050903808,-6.0,-0.0008488860000000001,-1.0
1,1,9.11777878,-0.469202995,0.019126505,-0.151928186,-16.0,-0.051242147,-6.0,-0.000840759,-1.0
2,2,9.22850609,-0.395729691,-0.021496037000000003,-0.159048617,-16.0,-0.051259399,-6.0,-0.00326567,-1.0
3,3,9.12678146,-0.468140483,-0.004203796,-0.151886165,-16.0,-0.051596592999999996,-6.0,-0.003275689,-1.0
4,4,9.2346735,-0.390490472,-0.049099401,-0.159018278,-16.0,-0.051008094,-6.0,-0.006121858000000001,-1.0
5,5,9.13298035,-0.462846875,-0.03201687,-0.151855692,-16.0,-0.05134096,-6.0,-0.006153481999999999,-1.0
6,6,9.24350739,-0.386798203,-0.079539858,-0.158962339,-16.0,-0.05106153,-6.0,-0.009287018,-1.0
7,7,9.14186096,-0.459102392,-0.062687971,-0.151799724,-16.0,-0.051391177,-6.0,-0.009342421,-1.0
8,97648,9.2388792,-0.428320765,-0.067218065,-0.156993195,-16.0,-0.05477215,-6.0,-0.008613955,-1.0
