,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,11.378393199999998,0.12727502,-0.155644313,-0.000205088,-1.0,0.004039647,0.0,-0.120575227,-13.0
1,1,11.214262,0.152663708,-0.418843359,-0.0073474909999999985,-1.0,0.009297518,0.0,-0.122615464,-13.0
2,2,11.279880499999999,0.126164526,-0.219185755,-0.002392504,-1.0,0.0033317359999999996,0.0,-0.122495569,-13.0
3,3,11.1426334,0.114116669,-0.253127337,-0.001888894,-1.0,0.00918184,0.0,-0.12549977,-13.0
4,4,11.151989,0.12369924800000001,-0.32105928699999997,-0.006186359000000001,-1.0,0.00251572,0.0,-0.124826163,-13.0
5,134520,11.0535555,0.097410709,-0.221956909,-0.005211696,-1.0,0.000433775,0.0,-0.12928737699999998,-13.0
0,0,11.2363176,0.09718176699999999,-0.18502292,-0.002251986,-1.0,-0.0074464280000000015,-1.0,-0.12275242800000001,-13.0
1,1,11.0540886,0.094001293,-0.230531067,-0.006011255,-1.0,-0.002160784,-1.0,-0.128619343,-13.0
2,2,11.085018199999999,0.081209295,-0.207730666,-0.00431776,-1.0,-0.0068552890000000005,-1.0,-0.127067387,-13.0
3,134559,11.103605300000002,0.07924994099999999,-0.150627956,-0.002090499,-1.0,-0.008096663,-1.0,-0.126880229,-13.0
