,u,v,w,x,x bin,y,y bin,z,z bin
0,8.25316048,-0.8076098559999999,-0.555589914,0.138093263,13.0,0.06782306,6.0,0.006705368000000001,0.0
1,8.16945934,-0.9013671879999999,-0.5696824189999999,0.132919565,13.0,0.067483217,6.0,0.006586161,0.0
2,7.03827572,-0.6990342140000001,-0.509636581,0.135848492,13.0,0.062805057,6.0,0.008813096999999999,0.0
3,7.5320034,-0.836136401,-0.553200245,0.13372732699999998,13.0,0.064613082,6.0,0.0074137940000000005,0.0
4,7.79572105,-0.855695724,-0.524001539,0.137733534,13.0,0.06481005299999999,6.0,0.00567316,0.0
5,6.9959693,-0.8687010409999999,-0.484117508,0.137593389,13.0,0.06008907400000001,6.0,0.005293305999999999,0.0
6,8.72538662,-0.974315703,-0.555940807,0.133283645,13.0,0.069733106,6.0,0.004475294,0.0
7,8.78631592,-1.09124827,-0.48950505299999997,0.137605339,13.0,0.067504615,6.0,0.001106121,0.0
8,6.69560528,-0.651480258,-0.478174508,0.136910081,13.0,0.061138593,6.0,0.008990399999999999,0.0
9,7.15766525,-0.9596754909999999,-0.48029565799999996,0.13592985300000002,13.0,0.060376905,6.0,0.004386228,0.0
10,7.654784200000001,-1.18655372,-0.464882553,0.132059231,13.0,0.061433341,6.0,0.00220925,0.0
11,8.3694191,-1.08768547,-0.529320717,0.130885467,13.0,0.066510767,6.0,0.003637229,0.0
12,8.57788658,-1.16307998,-0.5051382179999999,0.131961137,13.0,0.066293769,6.0,0.001857403,0.0
42372,8.0586071,-1.02325511,-0.469596177,0.138850525,13.0,0.06398005,6.0,0.001852254,0.0
