,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.217920300000001,0.09580994400000001,2.21272802,0.067847423,6.0,0.007974089,0.0,-0.08441092800000001,-9.0
1,1,10.1878643,0.139538854,2.30022597,0.067101724,6.0,0.006794774,0.0,-0.08324661900000001,-9.0
2,2,10.2294464,0.256384432,2.25153828,0.067646533,6.0,0.002722402,0.0,-0.08457320900000001,-9.0
3,3,10.3644753,0.30794996,2.33090878,0.061183881,6.0,0.00168547,0.0,-0.08457112300000001,-9.0
4,4,10.495769500000002,0.139403343,2.02497768,0.064616397,6.0,0.006550657,0.0,-0.08999437099999999,-9.0
5,101669,10.6196775,0.211162359,2.08114958,0.060434699,6.0,0.004255496,0.0,-0.089971438,-9.0
0,0,10.049341199999999,0.39298242299999997,2.40237093,0.066818692,6.0,-0.001166565,-1.0,-0.080679297,-9.0
1,1,10.115486099999998,0.3724932970000001,2.32547545,0.06787605599999999,6.0,-0.000950686,-1.0,-0.082321525,-9.0
2,2,9.97607613,0.623818278,2.33311534,0.06685584,6.0,-0.008851574000000001,-1.0,-0.08144971,-9.0
3,3,10.0772896,0.507911026,2.28018951,0.065477863,6.0,-0.0045677190000000005,-1.0,-0.083648741,-9.0
4,4,10.0322227,0.599712193,2.26336575,0.066658907,6.0,-0.008716015,-1.0,-0.082922436,-9.0
5,106552,10.2986803,0.451186597,1.97800493,0.06738026400000001,6.0,-0.006100982,-1.0,-0.089255825,-9.0
