,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,7.83590889,0.014963002,-0.316393256,0.199819654,19.0,0.009012306,0.0,0.058836523,5.0
1,1,7.50831318,-0.035715241,-0.284770191,0.19777512600000002,19.0,0.008716506,0.0,0.056325297999999996,5.0
2,2,7.00073099,-0.098788559,-0.209574714,0.199675396,19.0,0.007647385,0.0,0.05238599,5.0
3,3,7.03014994,-0.052206527,-0.137350783,0.198238418,19.0,0.00046249800000000004,0.0,0.056477621,5.0
4,4,7.29054642,-0.03916204,-0.220334351,0.195697442,19.0,0.005921647,0.0,0.057027169,5.0
5,5,7.56793165,-0.017946675,-0.223970681,0.19672521899999998,19.0,0.003212434,0.0,0.059479855,5.0
6,6,6.71032763,-0.145655766,-0.180691227,0.195617035,19.0,0.007679445,0.0,0.050849006,5.0
7,7,6.91759729,-0.07281003900000001,-0.12087141,0.196006775,19.0,0.000121234,0.0,0.05617078,5.0
8,39757,6.65301418,-0.083950892,-0.100038894,0.197300613,19.0,0.00097279,0.0,0.053982403,5.0
0,0,7.09310579,-0.053083304000000005,-0.140764475,0.194046721,19.0,-0.001669798,-1.0,0.058042672,5.0
1,1,7.05642223,-0.056013677000000005,-0.11438188699999999,0.19964179399999998,19.0,-0.006269586,-1.0,0.057166517,5.0
2,39910,7.31598854,-0.052296296,-0.152731225,0.199588239,19.0,-0.007628465,-1.0,0.05812661,5.0
