,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,11.3573284,0.039974071,1.33118558,0.017349716,1.0,0.008500519,0.0,-0.07473629700000001,-8.0
1,1,11.6623058,0.132609144,0.584738016,0.010913446,1.0,0.001368779,0.0,-0.076732576,-8.0
2,2,11.2360306,0.131969705,1.21772873,0.016657578,1.0,0.0014354079999999998,0.0,-0.076278172,-8.0
3,3,11.8100319,0.106710508,0.840569377,0.01273335,1.0,0.008658103,0.0,-0.079667255,-8.0
4,4,11.615304,0.100933895,1.00350916,0.015119589,1.0,0.0052752630000000005,0.0,-0.078313038,-8.0
5,83299,11.6002073,0.148799926,0.785447598,0.013025481,1.0,0.0010585999999999998,0.0,-0.078633905,-8.0
0,0,11.1063251,0.204351172,0.98922497,0.014311049,1.0,-0.005270249,-1.0,-0.076098822,-8.0
1,1,11.336129199999998,0.18861651399999999,0.899696112,0.013833743,1.0,-0.0028878909999999996,-1.0,-0.077895656,-8.0
2,2,11.5157452,0.191738382,0.585258842,0.010431171,1.0,-0.008338967,-1.0,-0.077349618,-8.0
3,3,11.6168604,0.181550175,0.7019685509999999,0.012372217,1.0,-0.001208527,-1.0,-0.07991015900000001,-8.0
4,85476,11.138257,0.217861354,1.10995257,0.015343158,1.0,-0.009624843,-1.0,-0.078247577,-8.0
