,u,v,w,x,x bin,y,y bin,z,z bin
0,10.9818201,-1.44055033,-0.539281845,0.031908359,3.0,0.085593998,8.0,0.009654944,0.0
1,11.103529,-1.46091032,-0.48496294,0.033966638,3.0,0.087910272,8.0,0.008062632,0.0
2,11.3478069,-1.40180528,-0.388411522,0.03176757,3.0,0.089845151,8.0,0.007357955,0.0
3,10.2140989,-1.75825226,-0.6421458720000001,0.039392918,3.0,0.083227053,8.0,0.00766902,0.0
4,10.819912,-1.5032146,-0.5812543029999999,0.031227235,3.0,0.08366204099999999,8.0,0.009355316,0.0
5,10.0321655,-1.76139998,-0.7098180059999999,0.039526425,3.0,0.08170595,8.0,0.008643782,0.0
6,10.5377035,-1.54775286,-0.674913526,0.032452591,3.0,0.08187193400000001,8.0,0.009714903,0.0
7,10.8286371,-1.65230989,-0.482527077,0.036232136,3.0,0.086733848,8.0,0.006102838,0.0
8,11.1876011,-1.52473199,-0.414564431,0.035665695,3.0,0.089624174,8.0,0.006040893,0.0
9,10.8216496,-1.68314517,-0.4146415,0.038625725,3.0,0.08801353699999999,8.0,0.004846931,0.0
10,10.7353964,-1.68464398,-0.505228519,0.035326451,3.0,0.08531585300000001,8.0,0.006200641999999999,0.0
11,10.5307207,-1.72534394,-0.5617563720000001,0.035219871,3.0,0.08341305,8.0,0.006734129,0.0
12,10.4763508,-1.67917812,-0.619454563,0.032302659,3.0,0.081209295,8.0,0.007955073,0.0
13,9.9408102,-1.98129451,-0.62065649,0.039522201,3.0,0.080722377,8.0,0.005704538,0.0
14,10.699091,-1.75427806,-0.449432164,0.036795028,3.0,0.085786179,8.0,0.004848098,0.0
15,10.961308500000001,-1.70540679,-0.34315535399999997,0.036598079,3.0,0.087890267,8.0,0.003622792,0.0
16,10.1291275,-2.0227921,-0.485732824,0.038302176,3.0,0.08141662200000001,8.0,0.003384672,0.0
17,10.767225300000002,-1.86770427,-0.365386307,0.032637328,3.0,0.083616205,8.0,0.002769241,0.0
18,10.9349709,-1.66827142,-0.321879983,0.039563797000000005,3.0,0.089694828,8.0,0.003143417,0.0
19,11.084583300000002,-1.65300441,-0.320688128,0.035533905,3.0,0.088605426,8.0,0.00321612,0.0
20,10.5581293,-1.92430019,-0.406035691,0.031127103,3.0,0.08139953,8.0,0.003131261,0.0
21,10.702042599999999,-1.89126015,-0.299346507,0.036867369,3.0,0.08549436199999999,8.0,0.001582729,0.0
22,10.7962046,-1.82807553,-0.27677840000000004,0.038533799,3.0,0.08737902300000001,8.0,0.001706179,0.0
23,10.52528,-2.03637576,-0.281787992,0.035381038,3.0,0.08284193299999999,8.0,0.00024819,0.0
24,10.712079,-1.89702797,-0.31456151600000004,0.035428081,3.0,0.08472251900000001,8.0,0.001775319,0.0
25,10.1730633,-2.12120986,-0.392312944,0.036252961,3.0,0.080318742,8.0,0.001265726,0.0
26,10.867713,-1.8629334,-0.23516205,0.035613194,3.0,0.086310968,8.0,0.000511746,0.0
48925,10.8710852,-1.80926538,-0.24307198800000002,0.036866829,3.0,0.08742831699999999,8.0,0.000540099,0.0
