,u,v,w,x,x bin,y,y bin,z,z bin
0,10.457630199999999,-1.39984071,-0.557341933,0.06706669900000001,6.0,0.08849579099999999,8.0,0.009483406,0.0
1,10.4308434,-1.62526107,-0.582658648,0.063418694,6.0,0.08492536099999999,8.0,0.007200412,0.0
2,9.95313835,-1.71684241,-0.718335092,0.060746167000000004,6.0,0.08130846900000001,8.0,0.007940983,0.0
3,10.350876800000002,-1.66796982,-0.6045826670000001,0.0639451,6.0,0.083580099,8.0,0.006557006999999999,0.0
4,10.422311800000001,-1.61745203,-0.551382542,0.06551578599999999,6.0,0.08522289300000001,8.0,0.005901113,0.0
5,10.4165974,-1.58070314,-0.522682965,0.068188325,6.0,0.085815765,8.0,0.00501889,0.0
6,10.173579199999999,-1.73993897,-0.610620022,0.064054772,6.0,0.082269572,8.0,0.004660525,0.0
7,10.3966188,-1.70624042,-0.540492654,0.06715259700000001,6.0,0.083475359,8.0,0.003558167,0.0
8,10.39884,-1.66039872,-0.517470956,0.068588384,6.0,0.084428005,8.0,0.003346419,0.0
9,10.384758,-1.72436452,-0.509802461,0.068886109,6.0,0.08340078599999999,8.0,0.001918121,0.0
46748,10.425369300000002,-1.63534117,-0.396333754,0.064655826,6.0,0.08871448,8.0,0.0017079999999999999,0.0
