,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.1520405,-0.037316509,-1.52218509,0.031171838,3.0,0.009041564,0.0,0.07828483,7.0
1,1,9.93085289,0.037438147000000005,-1.61457229,0.036637627,3.0,0.0041909320000000005,0.0,0.079432428,7.0
2,2,8.78273964,0.023683714,-1.5673033,0.037596315,3.0,0.001063409,0.0,0.075136989,7.0
3,3,10.1872883,0.019204224,-1.47655213,0.030986182,3.0,0.003249665,0.0,0.079268545,7.0
4,4,8.24980259,-0.025734274,-1.58199096,0.038952157,3.0,0.006423743000000001,0.0,0.072865814,7.0
5,5,9.23551083,0.020663392,-1.59255004,0.034264732,3.0,0.0008858039999999998,0.0,0.075022101,7.0
6,6,8.384175299999999,-0.04123551,-1.57154262,0.036482252,3.0,0.006862738,0.0,0.072126232,7.0
7,7,8.02660179,-0.016131982,-1.45061255,0.037201382000000005,3.0,0.002052254,0.0,0.072680414,7.0
8,8,8.48529434,-0.02672765,-1.50958395,0.034888733,3.0,0.00361562,0.0,0.072625056,7.0
9,9,8.87992477,-0.015758449,-1.49555671,0.031156748999999997,3.0,0.001173359,0.0,0.072681896,7.0
10,41696,7.04732037,-0.030589115,-1.31548619,0.039567448,3.0,0.001142652,0.0,0.071186684,7.0
0,0,10.2311325,0.07345385900000001,-1.49352777,0.030959215,3.0,-0.0032124840000000003,-1.0,0.07967197200000001,7.0
1,1,10.0663719,0.095598966,-1.58946311,0.034701987999999996,3.0,-0.003801778,-1.0,0.07982447,7.0
2,2,9.87809753,0.041389085,-1.62944794,0.031061338,3.0,-0.001181295,-1.0,0.07587888799999999,7.0
3,3,8.06044292,0.027707115,-1.45184731,0.039433401,3.0,-0.001160069,-1.0,0.07443133,7.0
4,4,8.790100099999998,0.059802383,-1.48502398,0.035929587,3.0,-0.004557023,-1.0,0.07569711700000001,7.0
5,5,9.79883385,0.081640817,-1.64735246,0.034936283,3.0,-0.003316289,-1.0,0.077773675,7.0
6,6,8.31626701,0.008902425,-1.45478725,0.036100209,3.0,-0.000489493,-1.0,0.073573329,7.0
7,7,10.0813036,0.09207422300000001,-1.53100014,0.030841953999999998,3.0,-0.006388352,-1.0,0.077774353,7.0
8,8,8.64390373,0.013829067,-1.52086306,0.03995093,3.0,-0.006345608000000001,-1.0,0.07628174900000001,7.0
9,9,10.1174145,0.115747534,-1.48154688,0.030659067,3.0,-0.009197236999999999,-1.0,0.07782863799999999,7.0
10,10,8.95065117,0.102583244,-1.45839047,0.03569955,3.0,-0.009139338,-1.0,0.077050403,7.0
11,11,7.81742239,0.003128203,-1.3663615,0.036517434,3.0,-0.00176528,-1.0,0.072661303,7.0
12,12,8.39920807,0.017067463999999997,-1.33055282,0.032152485,3.0,-0.004137025,-1.0,0.072806433,7.0
13,13,7.13827801,0.02730816,-1.25475037,0.037161898,3.0,-0.007953668,-1.0,0.07171454299999999,7.0
14,45832,7.83908653,0.069416329,-1.29076421,0.032816835,3.0,-0.009405283,-1.0,0.07109563099999999,7.0
