,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.0891476,1.08681369,0.067363478,-0.080025598,-9.0,0.118535176,11.0,0.00960761,0.0
1,1,9.95409107,1.20629358,0.09177304800000001,-0.08153116,-9.0,0.11155127,11.0,0.009073819,0.0
2,2,9.9751873,1.17984915,0.013420921,-0.083806954,-9.0,0.113230079,11.0,0.001829552,0.0
3,3,10.006155999999999,1.19816732,0.036750674,-0.080585636,-9.0,0.11301384099999999,11.0,0.004305902,0.0
4,22451,9.88265133,1.19046378,0.025802076,-0.08731348800000001,-9.0,0.110616587,11.0,0.000531926,0.0
0,0,10.0047207,1.18546677,-0.008103286999999999,-0.08219371,-9.0,0.11343471699999999,11.0,-0.00057161,-1.0
1,1,10.0100317,1.15960073,-0.066295996,-0.08272741,-9.0,0.113875628,11.0,-0.008341246,-1.0
2,2,9.94572353,1.19607484,-0.015095851,-0.08408717800000001,-9.0,0.111320503,11.0,-0.0038877890000000004,-1.0
3,3,9.94376469,1.19124699,-0.00227106,-0.08449993300000001,-9.0,0.111691937,11.0,-0.001843557,-1.0
4,4,9.93643475,1.19134009,-0.05093826,-0.084845744,-9.0,0.11164194300000001,11.0,-0.007253768000000002,-1.0
5,22472,9.83288193,1.19096124,-0.07132959400000001,-0.08981575800000001,-9.0,0.110348955,11.0,-0.009557801,-1.0
