,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.0493975,0.23338151,0.058918003,0.148540944,14.0,-0.121494398,-13.0,0.000401531,0.0
1,1,10.0539989,0.249382943,0.058979008,0.146677405,14.0,-0.121613085,-13.0,0.0028304000000000003,0.0
2,2,10.0703545,0.272815883,0.05689946200000001,0.140343264,14.0,-0.122343905,-13.0,0.002966039,0.0
3,3,10.0624304,0.252742082,0.053426903,0.146175414,14.0,-0.123622015,-13.0,0.0019383470000000002,0.0
4,4,10.0666046,0.248180985,0.054748144000000006,0.149314478,14.0,-0.12653140699999998,-13.0,0.006512751999999999,0.0
5,5,10.0795231,0.256815344,0.053950168,0.143274754,14.0,-0.126720726,-13.0,0.0042605790000000004,0.0
6,6,10.0808105,0.252960742,0.053353943,0.144218713,14.0,-0.127651215,-13.0,0.004670907,0.0
7,7,10.0785084,0.247360528,0.054606262999999995,0.145238966,14.0,-0.12706238,-13.0,0.0023919889999999997,0.0
8,127517,10.0813961,0.236896694,0.05319922,0.147225797,14.0,-0.128935248,-13.0,0.002061764,0.0
0,0,10.0635319,0.237159923,0.047764808,0.140410319,14.0,-0.120453462,-13.0,-0.008689318,-1.0
1,1,10.0613785,0.258197904,0.051621892,0.142091691,14.0,-0.121066935,-13.0,-0.00226692,-1.0
2,2,10.0577927,0.24606654,0.052799858,0.144896865,14.0,-0.121753164,-13.0,-0.002291472,-1.0
3,3,10.062074699999998,0.230199933,0.044457200999999995,0.143990383,14.0,-0.12238674599999999,-13.0,-0.009015322,-1.0
4,4,10.0636778,0.247118697,0.04945299,0.144855604,14.0,-0.12331032,-13.0,-0.0026274590000000004,-1.0
5,5,10.0683231,0.230195612,0.045056649000000004,0.143052101,14.0,-0.12341477,-13.0,-0.009089533,-1.0
6,6,10.0631952,0.24006851,0.047012918,0.143326908,14.0,-0.122284129,-13.0,-0.006554539,-1.0
7,7,10.070093199999999,0.230150297,0.044513185,0.144256413,14.0,-0.124667197,-13.0,-0.008438585,-1.0
8,8,10.0777445,0.23446694,0.046429835,0.142659649,14.0,-0.125649244,-13.0,-0.007553495,-1.0
9,9,10.078139300000002,0.22603924600000005,0.044520814000000006,0.144404024,14.0,-0.126797616,-13.0,-0.00838919,-1.0
10,133831,10.0793552,0.212180883,0.041748747,0.146949053,14.0,-0.128607646,-13.0,-0.009723031,-1.0
