,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,8.0261116,0.22225523,-0.27122786600000004,-0.128336325,-13.0,0.006899941,0.0,-0.011823507,-2.0
1,1,8.13686657,0.230783314,-0.355835378,-0.129374892,-13.0,0.009110493,0.0,-0.014937808,-2.0
2,2,7.88061714,0.322876543,-0.492809564,-0.12293791,-13.0,0.008996878,0.0,-0.01800034,-2.0
3,3,7.73376608,0.302188367,-0.43823304799999996,-0.121136546,-13.0,0.005943357,0.0,-0.015637239,-2.0
4,4,8.05732346,0.130344808,-0.331358075,-0.128897294,-13.0,0.003592113,0.0,-0.013660773,-2.0
5,5,8.10341358,0.166968793,-0.42437431200000003,-0.128387719,-13.0,0.004509473,0.0,-0.019096261,-2.0
6,69274,8.01165676,0.062484063,-0.390773654,-0.127849519,-13.0,0.000350836,0.0,-0.015918718999999998,-2.0
0,0,7.60798931,0.053526795999999995,-0.326368451,-0.124028452,-13.0,-0.00010651399999999999,-1.0,-0.01131931,-2.0
1,1,7.57493448,-0.003883061,-0.504626393,-0.121121906,-13.0,-0.001022528,-1.0,-0.015354117,-2.0
2,2,8.02539158,0.035054855,-0.45491236399999996,-0.127486229,-13.0,-0.00033405,-1.0,-0.019048857,-2.0
3,3,7.74348354,-0.14975464300000002,-0.385866165,-0.123935528,-13.0,-0.004863093,-1.0,-0.012510432,-2.0
4,4,7.59090614,-0.17990075100000005,-0.627592027,-0.120222211,-13.0,-0.004614646,-1.0,-0.017254068,-2.0
5,5,7.70347548,-0.227779895,-0.325638592,-0.122438811,-13.0,-0.007382925,-1.0,-0.010910515,-2.0
6,6,7.6359086,-0.284083992,-0.324050248,-0.120710261,-13.0,-0.009011684,-1.0,-0.010524131,-2.0
7,77217,7.73754597,-0.300718158,-0.663993239,-0.12024416,-13.0,-0.009071752,-1.0,-0.019621113,-2.0
