,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,8.86620903,0.515052795,0.10846319800000001,-0.145520642,-15.0,0.038924761,3.0,0.008377203,0.0
1,1,8.892311099999997,0.475788057,0.06307172,-0.14725852,-15.0,0.037767373,3.0,0.005692615,0.0
2,2,8.87950134,0.491790175,0.118350215,-0.146615192,-15.0,0.036398727,3.0,0.009342914,0.0
3,3,8.93726254,0.4462620020000001,0.033396579,-0.149456739,-15.0,0.038398616,3.0,0.0039915820000000005,0.0
4,4,8.87235641,0.4345416720000001,0.108478166,-0.147519976,-15.0,0.032389149,3.0,0.009260384,0.0
5,5,8.80744362,0.436825156,0.0827002,-0.14502725,-15.0,0.03060098,3.0,0.00739836,0.0
6,6,8.87502956,0.46271956,0.041881084,-0.146916986,-15.0,0.035911724,3.0,0.004368234,0.0
7,7,8.86163998,0.474206448,0.073196471,-0.146278515,-15.0,0.035031814,3.0,0.0064056980000000005,0.0
8,8,8.87176895,0.46268135299999996,-0.003888235,-0.146631196,-15.0,0.037794947999999995,3.0,0.001185834,0.0
9,9,8.85602951,0.450375557,0.074482337,-0.14657430400000002,-15.0,0.033058338,3.0,0.006743076999999999,0.0
10,10,8.86211205,0.41846010100000003,0.047481608,-0.147448003,-15.0,0.031274567999999996,3.0,0.005231019,0.0
11,11,8.92171764,0.418981403,-0.00651104,-0.149469256,-15.0,0.035709597,3.0,0.001534118,0.0
12,12,8.84352493,0.46051257799999995,0.025660798,-0.145824045,-15.0,0.034253601,3.0,0.003256948,0.0
13,13,8.81902409,0.462043226,0.026209012,-0.144932956,-15.0,0.032863226,3.0,0.003267578,0.0
14,14,8.81684875,0.42710375799999994,-0.0013801829999999999,-0.14555797,-15.0,0.030623121,3.0,0.00173818,0.0
15,49803,8.79051685,0.460107863,-0.0106529,-0.143865734,-15.0,0.03230118,3.0,0.00072092,0.0
0,0,8.85430241,0.45022702200000003,-0.049756132,-0.146173611,-15.0,0.037141737,3.0,-0.001861389,-1.0
1,1,8.88639164,0.418454558,-0.032410272000000004,-0.14816433199999998,-15.0,0.034453902,3.0,-0.000271026,-1.0
2,2,8.84146023,0.44146302299999995,-0.09114704300000001,-0.145797908,-15.0,0.037064678999999996,3.0,-0.004639466,-1.0
3,3,8.9065218,0.386411637,-0.08193534599999999,-0.149494618,-15.0,0.034005307,3.0,-0.003329966,-1.0
4,4,8.82097244,0.43236845700000004,-0.055671897000000005,-0.145459116,-15.0,0.032889899,3.0,-0.002072329,-1.0
5,5,8.90317535,0.386210889,-0.140389249,-0.14918330300000002,-15.0,0.035800774,3.0,-0.008036424,-1.0
6,6,8.90275669,0.371032774,-0.067829855,-0.149813518,-15.0,0.031140536,3.0,-0.002169191,-1.0
7,7,8.74604225,0.462285727,-0.052414186,-0.142115027,-15.0,0.0315043,3.0,-0.002221646,-1.0
8,8,8.89377117,0.372082591,-0.131080478,-0.149242118,-15.0,0.033385727999999996,3.0,-0.00677712,-1.0
9,9,8.83116817,0.396932453,-0.110463977,-0.146513492,-15.0,0.031581461,3.0,-0.005460476,-1.0
10,10,8.87715435,0.386162519,-0.153066352,-0.148250997,-15.0,0.034225933,3.0,-0.009322781,-1.0
11,56100,8.86290073,0.371537507,-0.15030036900000002,-0.148141816,-15.0,0.031373736,3.0,-0.008861458000000001,-1.0
