,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.6479311,-0.026359726,-0.750101805,0.056368709,5.0,0.009052893,0.0,0.116429344,11.0
1,1,10.671773,-0.01858619,-0.752551973,0.054064505,5.0,0.007071696,0.0,0.11542239800000001,11.0
2,2,10.6777859,-0.023574377,-0.686909318,0.052854262,5.0,0.007771418,0.0,0.118040472,11.0
3,3,10.705103900000001,-0.006767464,-0.8621911409999999,0.053443961,5.0,0.007072703000000001,0.0,0.110617906,11.0
4,4,10.6811066,-0.013249407,-0.821700275,0.054239173,5.0,0.007426516,0.0,0.11230249,11.0
5,5,10.6132936,0.007957038,-0.763936162,0.058795895,5.0,0.004342098,0.0,0.11689029599999999,11.0
6,37237,10.604417800000002,0.031671729,-0.795494914,0.059350669,5.0,0.00123467,0.0,0.11589849,11.0
0,0,10.6337328,0.035495654,-0.73680228,0.055947423,5.0,-0.001544134,-1.0,0.117142797,11.0
1,1,10.661745100000001,0.020718291,-0.682292879,0.05316446,5.0,-0.000937505,-1.0,0.118404165,11.0
2,2,10.6543779,0.030445118,-0.6506139639999999,0.053202149,5.0,-0.003035386,-1.0,0.119943768,11.0
3,3,10.6419182,0.040316775,-0.7447322009999999,0.05520279,5.0,-0.002519046,-1.0,0.116424136,11.0
4,43271,10.6084366,0.066507757,-0.766319871,0.057799872,5.0,-0.005610995,-1.0,0.116659269,11.0
