,u,v,w,x,x bin,y,y bin,z,z bin
0,8.54342175,-0.306078821,0.160587117,-0.140672371,-15.0,-0.020448035,-3.0,0.008066791,0.0
1,8.65847492,-0.285709411,0.134876683,-0.144416973,-15.0,-0.021821758,-3.0,0.009045465,0.0
2,8.84675407,-0.31867688899999996,0.10434711,-0.149129197,-15.0,-0.02953871,-3.0,0.009129753000000001,0.0
3,8.70821667,-0.3789195420000001,0.139601916,-0.14243824800000002,-15.0,-0.02980472,-3.0,0.0092229,0.0
4,8.78788376,-0.307110459,0.083667651,-0.14772211,-15.0,-0.02703028,-3.0,0.006959994000000001,0.0
5,8.60971546,-0.303952187,0.088216744,-0.142741129,-15.0,-0.022095647000000003,-3.0,0.004207812,0.0
6,8.79878426,-0.333874106,0.081048884,-0.147182524,-15.0,-0.029304007000000007,-3.0,0.006349965,0.0
7,8.65275097,-0.394516826,0.121990651,-0.140495077,-15.0,-0.029583266,-3.0,0.006427937,0.0
8,8.56105328,-0.330971837,0.09460201900000001,-0.14065218,-15.0,-0.022973993999999998,-3.0,0.003213606,0.0
9,8.79219913,-0.308950901,0.06007947,-0.148239374,-15.0,-0.027588503,-3.0,0.004600899,0.0
10,8.65698528,-0.369023085,0.092272505,-0.14154695,-15.0,-0.027848654,-3.0,0.004659498,0.0
11,8.80273342,-0.339691281,0.069696352,-0.147318229,-15.0,-0.02998123,-3.0,0.005149635,0.0
12,8.80232143,-0.30445679999999997,0.040399127,-0.14914000000000002,-15.0,-0.027845968999999998,-3.0,0.002754085,0.0
13,8.68624306,-0.363808185,0.057567008,-0.14243990199999998,-15.0,-0.028102085,-3.0,0.002791781,0.0
85711,8.772309300000002,-0.339759529,0.021323726,-0.147040486,-15.0,-0.029560205,-3.0,0.000186505,0.0
