,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.1747513,-0.028664907000000007,-0.737848222,0.106322691,10.0,0.008923425,0.0,0.11286363,11.0
1,1,10.172047599999999,-0.015135266999999999,-0.747683167,0.105561197,10.0,0.006991525,0.0,0.111720882,11.0
2,2,10.200792300000002,-0.033677731,-0.6737614270000001,0.105578944,10.0,0.009828008,0.0,0.118372068,11.0
3,3,10.157549900000001,-0.016198821000000002,-0.713454485,0.109459929,10.0,0.0076675569999999985,0.0,0.11424484800000001,11.0
4,4,10.1846542,-0.020052968,-0.685222566,0.106896207,10.0,0.007897113,0.0,0.117439024,11.0
5,5,10.152629899999999,0.007487456,-0.7178396579999999,0.108770683,10.0,0.004381872,0.0,0.113326021,11.0
6,6,10.1959772,-0.005184766,-0.708548307,0.103288047,10.0,0.005409475,0.0,0.115511037,11.0
7,7,10.140103300000002,0.030169634,-0.721914053,0.109303758,10.0,0.001386197,0.0,0.11224456099999999,11.0
8,37253,10.2054958,0.030044047,-0.679475605,0.101412416,10.0,0.000457518,0.0,0.117616139,11.0
0,0,10.1492615,0.048981927,-0.7055215840000001,0.107724816,10.0,-0.001329999,-1.0,0.113552786,11.0
1,1,10.1723337,0.042353362,-0.6974189279999999,0.104951888,10.0,-0.0007766569999999999,-1.0,0.114981174,11.0
2,2,10.173740400000002,0.057709362,-0.674960613,0.105020344,10.0,-0.0028117520000000003,-1.0,0.116653085,11.0
3,3,10.149722099999998,0.055223815,-0.7132925390000001,0.106959015,10.0,-0.002277425,-1.0,0.112798072,11.0
4,4,10.182227099999999,0.06806738700000001,-0.66567111,0.103648975,10.0,-0.004493156,-1.0,0.117456794,11.0
5,5,10.160038,0.068265915,-0.624082327,0.109102778,10.0,-0.005195997,-1.0,0.119999744,11.0
6,6,10.129596699999999,0.07750275,-0.6988481879999999,0.10957744,10.0,-0.005250299,-1.0,0.113002144,11.0
7,43287,10.1722574,0.074754506,-0.657650411,0.105256394,10.0,-0.005960638000000001,-1.0,0.117542975,11.0
