,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,9.08884239,2.94695449,0.26761949100000004,-0.06888014099999999,-7.0,0.075231157,7.0,0.008292352,0.0
1,1,8.83334351,3.0997014,0.367723405,-0.06849477400000001,-7.0,0.07206987599999999,7.0,0.009119934,0.0
2,2,8.70149612,3.21248651,0.398845792,-0.067856565,-7.0,0.070282809,7.0,0.008963632,0.0
3,3,8.92854977,3.01338792,0.267612755,-0.069295198,-7.0,0.073559478,7.0,0.007864933000000001,0.0
4,4,9.07293701,2.94699049,0.186726451,-0.069215417,-7.0,0.075363919,7.0,0.006749881,0.0
5,5,8.81688881,3.15106606,0.325374156,-0.06795920400000001,-7.0,0.071782962,7.0,0.00797693,0.0
6,6,8.96974468,3.43336797,0.401984096,-0.062229324,-7.0,0.071047217,7.0,0.007712598,0.0
7,7,9.22034454,2.82638359,0.154900655,-0.06966637099999999,-7.0,0.077458292,7.0,0.006576451,0.0
8,8,9.02135468,3.52014256,0.474400282,-0.060591392,-7.0,0.070417181,7.0,0.008852651999999999,0.0
9,9,8.89449024,3.11483908,0.21361959,-0.068153672,-7.0,0.072910942,7.0,0.0061458269999999995,0.0
10,10,9.0648756,3.06243134,0.153810084,-0.067515403,-7.0,0.074841201,7.0,0.0052757130000000005,0.0
11,11,8.61616611,3.18178701,0.228240937,-0.069779865,-7.0,0.070032053,7.0,0.006206806,0.0
12,12,9.296772,3.42105699,0.306471169,-0.060251743,-7.0,0.07354559,7.0,0.006491146,0.0
13,13,9.01058769,3.52114916,0.380252957,-0.060603544,-7.0,0.07092469900000001,7.0,0.006748493,0.0
14,14,8.86311531,3.37638044,0.291556865,-0.063922361,-7.0,0.071259141,7.0,0.0055812480000000005,0.0
15,15,9.17821884,2.95092177,0.10567458699999999,-0.068372458,-7.0,0.076496273,7.0,0.005102243,0.0
16,16,8.88026142,3.16777372,0.17842143800000002,-0.067546293,-7.0,0.07262092099999999,7.0,0.005117708,0.0
17,17,9.06238556,3.05999279,0.089014582,-0.067796953,-7.0,0.074977294,7.0,0.004124372,0.0
18,18,8.94257832,3.13707352,0.089344591,-0.06772658200000001,-7.0,0.07353251400000001,7.0,0.003671693,0.0
19,19,9.30764771,2.77961659,0.08997757699999999,-0.06916190700000001,-7.0,0.079099789,7.0,0.0043246790000000005,0.0
20,20,9.00764275,2.97218537,0.078237958,-0.069773108,-7.0,0.075018317,7.0,0.003698247,0.0
21,21,8.8894949,3.23381472,0.05134733,-0.06679809099999999,-7.0,0.07269516599999999,7.0,0.002299585,0.0
22,22,9.05757809,3.11879611,0.024286531,-0.067093566,-7.0,0.074827462,7.0,0.002395385,0.0
23,23,8.76078987,3.50301456,0.09342931199999999,-0.06353052,-7.0,0.070201576,7.0,0.001135848,0.0
24,24,8.76741791,3.32723951,0.083329812,-0.066376768,-7.0,0.071083255,7.0,0.002296753,0.0
25,25,9.27872467,2.79771042,0.046948715999999995,-0.069777027,-7.0,0.07864441700000001,7.0,0.0027293490000000003,0.0
26,26,8.97581387,3.24980402,0.008673385,-0.065819532,-7.0,0.073508114,7.0,0.001307812,0.0
27,27,9.01815987,3.06608582,0.003906466,-0.06836795799999999,-7.0,0.074888937,7.0,0.001360766,0.0
28,28,9.08729076,3.50872612,0.098220602,-0.060181391,-7.0,0.07314866,7.0,0.000809347,0.0
29,29,9.31980991,2.81248665,-0.020810138,-0.069280192,-7.0,0.079235353,7.0,0.000441674,0.0
30,51033,8.99173832,3.0190556,-0.021355458,-0.06943742900000001,-7.0,0.07505124099999999,7.0,0.000205803,0.0
0,0,8.85354614,3.53549147,-0.029004604,-0.062484741,-7.0,0.071180336,7.0,-0.0014335939999999998,-1.0
1,1,8.90954113,3.15709281,-0.034923866,-0.068083979,-7.0,0.073586613,7.0,-3.73e-05,-1.0
2,2,8.67123985,3.29827023,-0.057470225,-0.068230502,-7.0,0.070793316,7.0,-0.001037385,-1.0
3,3,8.93032265,3.41480899,-0.055210105999999995,-0.063784204,-7.0,0.072489157,7.0,-0.001066064,-1.0
4,4,8.70977497,3.44541526,-0.212809429,-0.065703593,-7.0,0.070318356,7.0,-0.004427491,-1.0
5,5,9.3381691,2.91084027,-0.20588012,-0.068235785,-7.0,0.079514995,7.0,-0.005880381,-1.0
6,6,8.95823574,3.13386536,-0.078974977,-0.068088397,-7.0,0.074342653,7.0,-0.001577529,-1.0
7,7,8.8698225,3.17270637,-0.12068477300000001,-0.068442449,-7.0,0.073535852,7.0,-0.00320481,-1.0
8,8,9.07989216,3.40244794,-0.196092993,-0.06293083,-7.0,0.07433617099999999,7.0,-0.004541609,-1.0
9,9,9.03962898,2.97992134,-0.081388027,-0.06974291099999999,-7.0,0.075965904,7.0,-0.001971665,-1.0
10,10,8.62384033,3.26355505,-0.14753465400000002,-0.06943731,-7.0,0.070879147,7.0,-0.004270768,-1.0
11,11,8.91433048,3.40587926,-0.18140313,-0.064445481,-7.0,0.07277751,7.0,-0.004364158,-1.0
12,12,8.95977688,3.48050904,-0.373555064,-0.062757827,-7.0,0.071918935,7.0,-0.006689611999999999,-1.0
13,13,9.3630867,2.94863105,-0.11529190800000001,-0.067160659,-7.0,0.079098001,7.0,-0.002397537,-1.0
14,14,9.48792648,3.15062213,-0.177448839,-0.062264577,-7.0,0.079626106,7.0,-0.00356801,-1.0
