,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,11.6215315,-0.106359169,0.21017858399999997,0.008578697,0.0,-0.09047490400000001,-10.0,0.0060019769999999995,0.0
1,1,11.9147339,-0.480003059,0.152295336,0.00163044,0.0,-0.092269518,-10.0,0.00975452,0.0
2,2,11.699695599999998,-0.192129418,0.173118666,0.006961920999999999,0.0,-0.09122272599999999,-10.0,0.0060321030000000005,0.0
3,3,11.6889954,-0.375807643,0.151009858,0.003742097,0.0,-0.090275973,-10.0,0.002243727,0.0
4,4,11.7128048,-0.37797406299999997,0.13819401,0.003472049,0.0,-0.090886571,-10.0,0.000831412,0.0
5,5,11.7457485,-0.24323985,0.148450017,0.005886205,0.0,-0.091819063,-10.0,0.004970711,0.0
6,6,11.624783500000001,-0.036051928999999996,0.20033490699999998,0.009049749000000001,0.0,-0.091892824,-10.0,0.00022589099999999998,0.0
7,7,11.921236,-0.532306731,0.041707713,0.000154784,0.0,-0.093937971,-10.0,0.001479275,0.0
8,8,11.8738852,-0.223243862,0.09932211,0.005639811999999999,0.0,-0.094690748,-10.0,0.0066975559999999995,0.0
9,100269,11.6430311,-0.271190882,0.094297826,0.002299309,0.0,-0.098947212,-10.0,0.001758158,0.0
0,0,11.5821085,-0.144047812,0.198169231,0.007170703000000001,0.0,-0.09086521,-10.0,-0.003123845,-1.0
1,1,11.4315262,-0.127803773,0.155111536,0.006910898,0.0,-0.090524457,-10.0,-0.007010655,-1.0
2,2,11.6749229,-0.21727910600000008,0.132206395,0.004740536,0.0,-0.094442971,-10.0,-0.003880539,-1.0
3,3,11.5787859,-0.047788214,0.15410268300000002,0.008075017,0.0,-0.091997489,-10.0,-0.008354541,-1.0
4,4,11.639807699999999,-0.164122984,0.136658669,0.006188814,0.0,-0.094500758,-10.0,-0.007186488,-1.0
5,5,11.6575966,-0.27214095,0.088191696,0.004609428,0.0,-0.09567517,-10.0,-0.009423426,-1.0
6,6,11.5978212,-0.229475349,0.11784044699999999,0.003198776,0.0,-0.097693503,-10.0,-0.002053901,-1.0
7,7,11.5581837,-0.221349522,0.111969359,0.002642419,0.0,-0.099514,-10.0,-0.000545679,-1.0
8,8,11.5024681,-0.038376674,0.155472055,0.006699909,0.0,-0.098201662,-10.0,-0.004187797,-1.0
9,107525,11.5417423,-0.197128519,0.088271141,0.004682453,0.0,-0.099867523,-10.0,-0.007714019,-1.0
