,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,8.39551926,-0.250244766,0.12225756,-0.138460577,-14.0,-0.016161459,-2.0,0.005006143,0.0
1,1,8.43758869,-0.26795077300000003,0.12862026699999998,-0.13901358800000002,-14.0,-0.017321846000000002,-2.0,0.005397951999999999,0.0
2,2,8.16983604,-0.21939346199999998,0.082845599,-0.133203655,-14.0,-0.013977583,-2.0,0.001604973,0.0
3,3,8.32891941,-0.223814547,0.047667317,-0.13702452199999998,-14.0,-0.014986659,-2.0,0.000514005,0.0
4,4,8.3949728,-0.276898324,0.10859359800000001,-0.137908101,-14.0,-0.018099888999999997,-2.0,0.00342092,0.0
5,5,8.44884968,-0.287363112,0.117590018,-0.138886333,-14.0,-0.018765431000000003,-2.0,0.004277681,0.0
6,6,8.40752411,-0.304797411,0.112500153,-0.137557864,-14.0,-0.019920946999999998,-2.0,0.0031242329999999997,0.0
7,75288,8.13772011,-0.343078524,0.07018166,-0.13148579,-14.0,-0.017918196,-2.0,0.00062308,0.0
0,0,8.37401485,-0.146319985,-0.06584093,-0.138188556,-14.0,-0.010674012,-2.0,-0.0034321890000000004,-1.0
1,1,8.11833382,-0.219385222,-0.003354505,-0.131487116,-14.0,-0.0122454,-2.0,-0.001917032,-1.0
2,2,8.417020800000001,-0.178099588,-0.008180758,-0.139424801,-14.0,-0.012505442,-2.0,-0.000724017,-1.0
3,3,8.41652393,-0.197532058,0.013507793999999998,-0.139358133,-14.0,-0.013671557,-2.0,-5.78e-05,-1.0
4,4,8.3351326,-0.234419748,0.017001633000000002,-0.13676717900000002,-14.0,-0.015999876,-2.0,-0.001613836,-1.0
5,5,8.15587425,-0.343903929,0.010677107,-0.13160823300000002,-14.0,-0.017482221000000003,-2.0,-0.00192306,-1.0
6,6,8.33521652,-0.164798111,-0.081969507,-0.136797518,-14.0,-0.011995299999999999,-2.0,-0.005237785,-1.0
7,7,8.10546398,-0.262132794,-0.03745142,-0.13069284,-14.0,-0.01322485,-2.0,-0.003501841,-1.0
8,8,8.37358189,-0.19657751899999998,-0.027276212,-0.137885913,-14.0,-0.013839927,-2.0,-0.002737428,-1.0
9,9,8.18415546,-0.297492445,-0.010919437,-0.132509485,-14.0,-0.015910808000000002,-2.0,-0.002699546,-1.0
10,10,8.26703644,-0.20737767199999999,-0.15962261,-0.133679166,-14.0,-0.012427313,-2.0,-0.008906616,-1.0
11,11,8.16434669,-0.377295226,-0.029185314,-0.131370425,-14.0,-0.018341376,-2.0,-0.003757111,-1.0
12,12,8.39151955,-0.176034495,-0.119738735,-0.13769830800000002,-14.0,-0.013058253999999998,-2.0,-0.007312111,-1.0
13,13,8.17398834,-0.259400755,-0.125349551,-0.13160193,-14.0,-0.013218709,-2.0,-0.007402356999999998,-1.0
14,14,8.12735844,-0.275525749,-0.063846104,-0.130994335,-14.0,-0.013696995,-2.0,-0.0047147529999999995,-1.0
15,15,8.25672817,-0.263015062,-0.05220896,-0.134305343,-14.0,-0.015144179,-2.0,-0.004448550999999999,-1.0
16,16,8.15365982,-0.352179199,-0.061639982999999995,-0.131112784,-14.0,-0.016887151,-2.0,-0.0049959159999999996,-1.0
17,17,8.2179985,-0.39726764,-0.062077753,-0.13189989300000002,-14.0,-0.019722749,-2.0,-0.005436764,-1.0
18,18,8.41948891,-0.21564093199999998,-0.094453491,-0.138266638,-14.0,-0.015207838999999999,-2.0,-0.006402314,-1.0
19,19,8.20161724,-0.300593793,-0.098052412,-0.132183969,-14.0,-0.015396967,-2.0,-0.006472815,-1.0
20,20,8.20441341,-0.34937673799999996,-0.081739925,-0.13188213099999999,-14.0,-0.017493157,-2.0,-0.006018994000000001,-1.0
21,81704,8.17992783,-0.3924149870000001,-0.115223065,-0.130024731,-14.0,-0.018854471,-2.0,-0.007718628000000002,-1.0
