,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,6.45955372,-1.43646073,-0.499363065,0.11365354800000001,11.0,0.05701644,5.0,0.00260705,0.0
1,43586,4.9329977,-0.908425212,-0.352171034,0.118284799,11.0,0.053249002,5.0,0.006401623,0.0
0,0,7.52426291,-1.69581485,-0.437038332,0.11210455,11.0,0.059264731,5.0,-0.0014772079999999998,-1.0
1,1,7.00737333,-1.74280167,-0.289176077,0.11987941,11.0,0.053755912999999995,5.0,-0.002316309,-1.0
2,2,7.75769711,-1.94920337,-0.309750915,0.112023361,11.0,0.056869168,5.0,-0.005113375,-1.0
3,3,7.26297188,-2.021703,-0.133825257,0.117125891,11.0,0.051998228,5.0,-0.005969189000000001,-1.0
4,4,7.26125765,-2.15592527,-0.099392422,0.11240007,11.0,0.051507004,5.0,-0.007467745,-1.0
5,5,7.932958599999999,-2.07033587,-0.19960868399999998,0.114593938,11.0,0.055382907,5.0,-0.0073066480000000015,-1.0
6,6,8.12928963,-2.04726219,-0.255490094,0.113182716,11.0,0.057006363,5.0,-0.00707364,-1.0
7,7,8.40271282,-1.99182665,-0.268454254,0.11373198,11.0,0.058852392999999996,5.0,-0.0070165919999999994,-1.0
8,8,7.83824253,-2.19446254,-0.12785615,0.111782573,11.0,0.053779692,5.0,-0.008974455,-1.0
9,9,8.64377117,-1.96518981,-0.189295441,0.11999742699999999,11.0,0.058120217,5.0,-0.00925276,-1.0
10,51876,8.37671661,-2.08498025,-0.124578968,0.116439089,11.0,0.05580714,5.0,-0.009968667,-1.0
