,u,v,w,x,x bin,y,y bin,z,z bin
0,9.32356453,-0.806119204,-0.4877577420000001,0.13215293,13.0,0.079052627,7.0,0.009528313,0.0
1,9.14437675,-0.774948478,-0.498360783,0.13306236300000002,13.0,0.078014851,7.0,0.009960692,0.0
2,8.94285774,-0.852648258,-0.529361606,0.132649302,13.0,0.074525043,7.0,0.007841055999999999,0.0
3,9.30532265,-0.851956367,-0.497572869,0.134854585,13.0,0.076826908,7.0,0.007376388,0.0
4,9.00132179,-0.901680052,-0.532608628,0.13818109,13.0,0.071773499,7.0,0.004805988,0.0
5,8.610894199999999,-0.839816153,-0.556288958,0.131470487,13.0,0.072464347,7.0,0.008357685,0.0
6,8.89147377,-0.906796932,-0.54324013,0.133306578,13.0,0.072515778,7.0,0.006112446,0.0
7,9.1759367,-0.9341911079999999,-0.5232051010000001,0.13603816900000001,13.0,0.073280841,7.0,0.004655975,0.0
8,8.64331055,-0.881019413,-0.560729265,0.133340672,13.0,0.07106507599999999,7.0,0.00663947,0.0
9,8.9163599,-0.9924067259999999,-0.5535318260000001,0.13325873,13.0,0.070649058,7.0,0.0038567840000000003,0.0
10,9.50831509,-1.05522001,-0.51414156,0.132892698,13.0,0.074128248,7.0,0.002608049,0.0
42659,9.47790146,-1.12160695,-0.518971562,0.133873299,13.0,0.072060853,7.0,0.000616443,0.0
