,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,10,9.88072777,0.627018809,1.69775748,0,10.0,-0.011959388,-2.0,-0.07863448599999999,-8.0
1,1,1,9.52162552,0.67498225,1.92009234,0,10.0,-0.010070428000000001,-2.0,-0.07209359900000001,-8.0
2,3,3,9.77445602,0.607477009,1.80866492,0,10.0,-0.0100725,-2.0,-0.07571336599999999,-8.0
3,0,0,9.52196312,0.8040453790000001,1.85476065,0,10.0,-0.012306133,-2.0,-0.070261575,-8.0
4,5,5,9.63378716,0.75367254,1.77077329,0,10.0,-0.01301461,-2.0,-0.072399922,-8.0
5,7,7,9.82232094,0.6745579840000001,1.68993914,0,10.0,-0.013118236,-2.0,-0.075674251,-8.0
6,4,4,9.75786018,0.925217569,1.53415596,0,10.0,-0.019082632,-2.0,-0.071885303,-8.0
7,6,6,9.76518154,0.819004297,1.58194458,0,10.0,-0.016803367,-2.0,-0.072723806,-8.0
8,9,9,9.86516476,0.75126195,1.46603703,0,10.0,-0.017510368000000002,-2.0,-0.075981729,-8.0
9,2,2,9.66715717,0.790493131,1.6804111000000002,0,10.0,-0.014463216,-2.0,-0.07087088400000001,-8.0
10,11,111306,9.88074112,0.643439054,1.47274423,0,10.0,-0.014932238,-2.0,-0.078629039,-8.0
11,8,8,9.75896168,0.7859016059999999,1.5576756,0,10.0,-0.016293837,-2.0,-0.07295928900000001,-8.0
