,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,1,1,10.2619076,-0.109164082,-0.43612253700000003,0,10.0,0.038193137,3.0,0.130679876,13.0
1,2,2,10.259754199999998,-0.106648624,-0.439712405,0,10.0,0.036890023,3.0,0.130337715,13.0
2,0,0,10.2595224,-0.107706748,-0.426522374,0,10.0,0.038426001,3.0,0.131812349,13.0
3,7,7,10.2506409,-0.09000814,-0.42830193,0,10.0,0.030700684,3.0,0.132382169,13.0
4,6,6,10.2442999,-0.0904966,-0.421049803,0,10.0,0.031638574,3.0,0.133014396,13.0
5,5,5,10.2455864,-0.084901407,-0.406152695,0,10.0,0.030982237000000006,3.0,0.135039598,13.0
6,4,4,10.2442818,-0.085640855,-0.399759114,0,10.0,0.032097329,3.0,0.135672137,13.0
7,3,3,10.243100199999999,-0.08688122,-0.396517336,0,10.0,0.033047337,3.0,0.13592748300000002,13.0
8,9,30883,10.242528,-0.09442108099999999,-0.444967777,0,10.0,0.030351499,3.0,0.130084589,13.0
9,8,8,10.2423649,-0.093258902,-0.439399183,0,10.0,0.030516246,3.0,0.130769506,13.0
