,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,3,3,10.1687012,-0.43119055,0.6021384,0,10.0,0.074369595,7.0,-0.102496058,-11.0
1,7,7,10.1763096,-0.420042396,0.592769325,0,10.0,0.074673913,7.0,-0.103855237,-11.0
2,4,4,10.1442204,-0.437212676,0.6249151829999999,0,10.0,0.07188159200000001,7.0,-0.101540461,-11.0
3,2,2,10.1590796,-0.43478298200000004,0.588865459,0,10.0,0.076289661,7.0,-0.10250560199999999,-11.0
4,0,0,10.179250699999999,-0.41834595799999996,0.557409048,0,10.0,0.078956127,7.0,-0.104602456,-11.0
5,9,9,10.1711082,-0.396373749,0.591103077,0,10.0,0.072632179,7.0,-0.106245592,-11.0
6,6,6,10.1746769,-0.405889779,0.57839644,0,10.0,0.075217903,7.0,-0.105650656,-11.0
7,8,8,10.185030000000001,-0.385570168,0.5723868010000001,0,10.0,0.074278861,7.0,-0.10782551800000001,-11.0
8,5,5,10.191143,-0.3862359520000001,0.5607144829999999,0,10.0,0.075950928,7.0,-0.108078182,-11.0
9,10,101383,10.174011199999999,-0.378696352,0.5852350000000001,0,10.0,0.07180921,7.0,-0.10815628599999999,-11.0
10,1,1,10.1633987,-0.410956085,0.5678690670000001,0,10.0,0.07689185400000001,7.0,-0.10543935,-11.0
