,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,7.32808113,2.16998506,0.6336872579999999,0,10.0,-0.043276548,-5.0,-0.043895759000000006,-5.0
1,1,1,6.90369844,2.14521646,0.772753835,0,10.0,-0.040134735,-5.0,-0.042244595,-5.0
2,0,0,8.39332485,2.05085182,0.7795450690000001,0,10.0,-0.040951483,-5.0,-0.049689300000000006,-5.0
3,3,3,7.740112299999999,2.11294913,0.6929333209999999,0,10.0,-0.042073377,-5.0,-0.046099104,-5.0
4,11,115920,8.06372738,1.98592877,0.397747546,0,10.0,-0.04923366,-5.0,-0.046920169000000005,-5.0
5,7,7,8.07769203,1.99396181,0.500527263,0,10.0,-0.045729093,-5.0,-0.047442712000000005,-5.0
6,8,8,7.65757942,2.01553726,0.464654326,0,10.0,-0.04638417400000002,-5.0,-0.04529503,-5.0
7,4,4,8.16813278,1.97809684,0.544749081,0,10.0,-0.044823095,-5.0,-0.047988247000000005,-5.0
8,5,5,7.55026817,1.98615253,0.622290134,0,10.0,-0.042941988,-5.0,-0.045054372,-5.0
9,10,10,8.142934799999999,1.94046724,0.495313644,0,10.0,-0.046398780999999986,-5.0,-0.047761481,-5.0
10,9,9,8.55471039,1.87536395,0.51857096,0,10.0,-0.04713843,-5.0,-0.049637415,-5.0
11,6,6,8.30130386,1.9173516,0.567633212,0,10.0,-0.044571303,-5.0,-0.048793443,-5.0
