,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,7,7,9.36073017,0.642252386,-0.0049647120000000005,-0.144248933,-15.0,0.074946523,7.0,0,0.0
1,4,4,9.36013985,0.668962717,0.002691447,-0.14227654,-15.0,0.07611277,7.0,0,0.0
2,13,13,9.34407043,0.594096243,0.000631825,-0.14836917800000002,-15.0,0.070967212,7.0,0,0.0
3,8,8,9.36642551,0.587057769,0.000932132,-0.149075881,-15.0,0.07346037799999999,7.0,0,0.0
4,14,46723,9.32336807,0.630389333,0.012046503,-0.145708889,-15.0,0.070303008,7.0,0,0.0
5,12,12,9.3446331,0.626732528,0.015336395,-0.146145135,-15.0,0.07264251299999999,7.0,0,0.0
6,2,2,9.36304092,0.634663105,0.017547891,-0.145648792,-15.0,0.07529918099999999,7.0,0,0.0
7,6,6,9.36489487,0.6026000979999999,0.017513633,-0.148329496,-15.0,0.07419654,7.0,0,0.0
8,10,10,9.35160637,0.621507525,0.021102537,-0.146808565,-15.0,0.073390283,7.0,0,0.0
9,9,9,9.31749725,0.676939964,0.041417699,-0.142532811,-15.0,0.071562581,7.0,0,0.0
10,3,3,9.36732483,0.641139865,0.039865773,-0.145671085,-15.0,0.076203659,7.0,0,0.0
11,0,0,9.37657738,0.685084879,0.048843200999999996,-0.142463684,-15.0,0.079477042,7.0,0,0.0
12,1,1,9.39631653,0.606702626,0.045771077,-0.148385808,-15.0,0.077821858,7.0,0,0.0
13,11,11,9.34576225,0.58582747,0.044279788,-0.149367154,-15.0,0.070032291,7.0,0,0.0
14,5,5,9.35219955,0.695103347,0.060138278,-0.14130759199999998,-15.0,0.076285034,7.0,0,0.0
