,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,5,3,112162,9.90134144,0.17135070300000002,0.06512535400000001,0.150417209,15.0,-0.107001036,-11.0,0,-1.0
1,3,1,1,9.48152065,0.12728478,0.101704195,0.150405079,15.0,-0.101403937,-11.0,0,-1.0
