,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,9.59965992,0.392764688,0.34580552600000003,0.129656076,12.0,-0.090709664,-10.0,0,0.0
1,3,3,9.55450726,0.41377633799999997,0.365208954,0.12742315199999998,12.0,-0.090062246,-10.0,0,0.0
2,9,102685,9.87149525,0.44744157799999995,0.307669342,0.125221267,12.0,-0.093868449,-10.0,0,0.0
3,5,5,9.89278698,0.483721048,0.313160062,0.122846022,12.0,-0.094029233,-10.0,0,0.0
4,4,4,9.88686275,0.524846733,0.365316212,0.122629657,12.0,-0.091028363,-10.0,0,0.0
5,6,6,9.92079544,0.466795802,0.261104375,0.123222515,12.0,-0.096936591,-10.0,0,0.0
6,7,7,9.9475174,0.44147592799999996,0.21463656399999997,0.123699084,12.0,-0.09963388,-10.0,0,0.0
7,1,1,9.92747116,0.5174384120000001,0.308740735,0.123147301,12.0,-0.09414003,-10.0,0,0.0
8,0,0,9.92745018,0.514946163,0.314226508,0.125467598,12.0,-0.093297131,-10.0,0,0.0
9,2,2,9.94935036,0.519276857,0.279486656,0.121974796,12.0,-0.096063077,-10.0,0,0.0
