,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,20,1,1,10.9892445,-1.27393222,-0.158400163,0.044930845999999997,4.0,0.097846247,9.0,0,-1.0
1,27,8,48878,10.835681,-1.56281102,-0.204875886,0.046152279,4.0,0.091948524,9.0,0,-1.0
