,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,2,124059,10.5689135,0.383508563,0.042344637,0.052953877,5.0,-0.124686562,-13.0,0,-1.0
1,9,1,1,10.5752468,0.397913963,0.043273259,0.05259132,5.0,-0.123626068,-13.0,0,-1.0
