,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,7,0,0,10.5391083,-1.00608599,-0.095874734,0.06857429400000001,6.0,0.10704466,10.0,0,-1.0
1,8,1,34308,10.5764027,-1.17358756,-0.12752758,0.064128913,6.0,0.10031724,10.0,0,-1.0
