,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,12,3,3,10.563184699999999,0.224615067,0.038732227,0.046749175,4.0,-0.137285769,-14.0,0,-1.0
1,13,4,136630,10.5447712,0.215559065,0.040654477,0.048762232,4.0,-0.139162913,-14.0,0,-1.0
2,11,2,2,10.5582561,0.215661883,0.041951492,0.046794273,4.0,-0.138637215,-14.0,0,-1.0
