,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,15,5,51925,6.82599211,2.21218348,-0.387488008,-0.09280055,-10.0,0.043625262000000005,4.0,0,-1.0
1,14,4,4,7.00676298,1.9324162,-0.25286957600000004,-0.098908261,-10.0,0.041341387,4.0,0,-1.0
