,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,9,9.36231804,0.225971133,-0.017859239,-0.180200815,-19.0,0.041052412,4.0,0,0.0
1,7,7,9.41977406,0.259964496,-0.012025152,-0.183359414,-19.0,0.049558953,4.0,0,0.0
2,10,48599,9.43436241,0.218438283,-0.004499995,-0.187901065,-19.0,0.044977940999999994,4.0,0,0.0
3,6,6,9.42607594,0.241093129,-0.003165494,-0.18506503100000002,-19.0,0.047211080999999995,4.0,0,0.0
4,5,5,9.39190865,0.206968889,-0.00217395,-0.18434985,-19.0,0.040488668,4.0,0,0.0
5,8,8,9.39338303,0.22456625100000002,0.000878694,-0.182841972,-19.0,0.042679861,4.0,0,0.0
6,2,2,9.42925739,0.24569822800000002,0.0025411879999999998,-0.184665695,-19.0,0.047758088,4.0,0,0.0
7,4,4,9.39694595,0.21079340600000002,0.003608353,-0.18420285,-19.0,0.041061852,4.0,0,0.0
8,3,3,9.39870262,0.22881791,0.006998346999999999,-0.18266812,-19.0,0.043311521,4.0,0,0.0
9,1,1,9.45801258,0.222556204,0.012230678,-0.188994646,-19.0,0.046384905,4.0,0,0.0
10,0,0,9.41345978,0.220872596,0.022193513999999998,-0.183949709,-19.0,0.04264662,4.0,0,0.0
