,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,9,7.04298687,-2.30968118,-0.062329233,-0.09435682,-10.0,-0.043720849000000006,-5.0,0,0.0
1,12,87994,7.29942942,-2.48097944,-0.016328208,-0.090916596,-10.0,-0.048978667999999996,-5.0,0,0.0
2,11,11,7.67093754,-1.79645932,-0.031176185,-0.099630073,-10.0,-0.046459939000000006,-5.0,0,0.0
3,10,10,7.19129324,-2.41313648,0.027281637999999997,-0.09246078099999999,-10.0,-0.046875652000000004,-5.0,0,0.0
4,7,7,7.01841068,-2.40851259,0.03278622,-0.093359232,-10.0,-0.044568621,-5.0,0,0.0
5,5,5,7.05021286,-1.97551763,0.079972744,-0.097593315,-10.0,-0.041072812,-5.0,0,0.0
6,8,8,7.60192585,-2.08501291,0.159847602,-0.095582187,-10.0,-0.048850715,-5.0,0,0.0
7,6,6,7.20450878,-2.28464794,0.226036221,-0.093800366,-10.0,-0.04580657900000002,-5.0,0,0.0
8,4,4,6.97591686,-2.46064854,0.32744908300000003,-0.09103711,-10.0,-0.044677217000000005,-5.0,0,0.0
9,2,2,6.90707588,-2.38827729,0.45503318299999995,-0.091414996,-10.0,-0.042982865,-5.0,0,0.0
10,0,0,6.89420414,-2.15920043,0.521883726,-0.093679905,-10.0,-0.04047551,-5.0,0,0.0
11,3,3,7.61268711,-1.92665994,0.330605865,-0.097431995,-10.0,-0.04739648900000002,-5.0,0,0.0
12,1,1,7.46956158,-1.77633226,0.410544038,-0.09948533,-10.0,-0.043843009,-5.0,0,0.0
