,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,2,2,11.0841093,0.502583385,0.330262572,0.020606365,2.0,-0.091746867,-10.0,0,-1.0
1,12,4,4,10.6381359,0.694608808,0.453496099,0.028721189,2.0,-0.093957014,-10.0,0,-1.0
