,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,4,34310,9.95500755,-0.6820334790000001,-0.204001725,0.157846913,15.0,0.091593094,9.0,0,-1.0
1,7,2,2,9.96218491,-0.655100942,-0.21924299,0.15717065300000002,15.0,0.094127856,9.0,0,-1.0
2,6,1,1,9.97406387,-0.669244587,-0.20916807699999998,0.151488334,15.0,0.09624876800000001,9.0,0,-1.0
