,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,21,17,13953,10.0831699,0.5886170270000001,-0.06344480799999999,-0.098681688,-10.0,0.149084479,14.0,0,-1.0
1,20,16,16,10.058441199999999,0.6241538520000001,-0.06646374599999999,-0.09891626199999999,-10.0,0.144355297,14.0,0,-1.0
2,16,12,12,10.0365372,0.657672346,-0.063217253,-0.099134654,-10.0,0.140303567,14.0,0,-1.0
3,19,15,15,10.0769434,0.598559439,-0.060660034,-0.09875378,-10.0,0.14744541,14.0,0,-1.0
4,17,13,13,10.0709734,0.608472288,-0.057698771,-0.098807916,-10.0,0.146256119,14.0,0,-1.0
5,15,11,11,10.053548800000002,0.634464145,-0.057649214,-0.098962799,-10.0,0.143126681,14.0,0,-1.0
6,14,10,10,10.065363900000001,0.618725896,-0.05217646099999999,-0.098859608,-10.0,0.145029634,14.0,0,-1.0
7,11,7,7,10.0501566,0.6416716579999999,-0.051370576,-0.09899506,-10.0,0.14226804699999998,14.0,0,-1.0
8,18,14,14,10.092251800000001,0.5795421,-0.049111836,-0.09861916300000001,-10.0,0.14977912599999998,14.0,0,-1.0
9,13,9,9,10.0866909,0.590161681,-0.042746812,-0.098673374,-10.0,0.148482487,14.0,0,-1.0
10,12,8,8,10.0782204,0.603087544,-0.041879065,-0.09874883300000001,-10.0,0.14692755,14.0,0,-1.0
