,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,4,95047,6.73697901,-0.005226597,0.211523756,0.128001243,12.0,-0.07812383,-8.0,0,-1.0
1,5,1,1,6.63532972,0.077380776,0.316022307,0.126172066,12.0,-0.076296963,-8.0,0,-1.0
