,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,17,17,10.152566,-1.25312901,-0.332298458,0.095557228,9.0,0.090229325,9.0,0,0.0
1,4,4,10.2437086,-1.07807982,-0.247462973,0.093380295,9.0,0.09883406,9.0,0,0.0
2,1,1,10.2641926,-1.0577774,-0.241748303,0.092375174,9.0,0.09967836,9.0,0,0.0
3,13,13,10.1987047,-1.16029465,-0.31186705800000003,0.093958914,9.0,0.093638293,9.0,0,0.0
4,8,8,10.1765556,-1.10804451,-0.304472625,0.096099861,9.0,0.095854022,9.0,0,0.0
5,14,14,10.198048599999998,-1.18420672,-0.337054074,0.093161859,9.0,0.091690175,9.0,0,0.0
6,9,9,10.1629076,-1.08370602,-0.31721034600000003,0.097115353,9.0,0.095609717,9.0,0,0.0
7,10,10,10.2329636,-1.08613789,-0.31380567,0.09241502,9.0,0.09551301599999999,9.0,0,0.0
8,12,12,10.1957273,-1.12972915,-0.34569245600000004,0.09364830699999999,9.0,0.093003765,9.0,0,0.0
9,5,5,10.1913128,-1.03685665,-0.306952894,0.095774561,9.0,0.09781158,9.0,0,0.0
10,6,6,10.2101889,-1.02465391,-0.32388728899999997,0.09427087,9.0,0.097186469,9.0,0,0.0
11,7,7,10.2014837,-1.03945422,-0.34178564,0.094263643,9.0,0.095955193,9.0,0,0.0
12,18,38727,10.147905300000001,-1.08618879,-0.383375376,0.096670158,9.0,0.091995046,9.0,0,0.0
13,0,0,10.2731743,-0.984979928,-0.320356369,0.09056778300000001,9.0,0.09939405300000001,9.0,0,0.0
14,3,3,10.2441177,-0.986014485,-0.33620438,0.092123136,9.0,0.097932309,9.0,0,0.0
15,16,16,10.173624,-1.08931506,-0.404441893,0.094124347,9.0,0.091573797,9.0,0,0.0
16,15,15,10.1306677,-0.987696409,-0.398723245,0.098980293,9.0,0.09288235,9.0,0,0.0
17,11,11,10.1381073,-0.928328514,-0.38182956,0.099612579,9.0,0.095100306,9.0,0,0.0
18,2,2,10.1714535,-0.916388392,-0.361576855,0.097681128,9.0,0.097006157,9.0,0,0.0
