,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,1,1,1,10.400706300000001,0.29469257600000004,0.050621476,0.073039874,7.0,-0.133788005,-14.0,0,-1.0
1,2,2,133851,10.3540392,0.285082012,0.053372342,0.079975992,7.0,-0.134463072,-14.0,0,-1.0
