,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,6,3,112161,10.157115,0.397420496,0.102523156,0.102796175,10.0,-0.108335018,-11.0,0,-1.0
1,5,2,2,10.131737699999999,0.427573621,0.13502115,0.100023128,10.0,-0.10513395800000001,-11.0,0,-1.0
