,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,u,v,w,x,x bin,y,y bin,z,z bin
0,40,20,59746,12.0609875,0.79681462,-0.103296831,-0.00560886,-1.0,0.091361783,9.0,0,-1.0
1,30,10,10,11.8922291,0.401055276,-0.081294328,-0.0016716029999999998,-1.0,0.094876491,9.0,0,-1.0
2,25,5,5,11.8001614,0.32264366699999997,-0.07140474,-0.001324441,-1.0,0.09711693199999999,9.0,0,-1.0
3,22,2,2,11.7950869,0.885790527,-0.090825632,-0.008830151999999999,-1.0,0.099041671,9.0,0,-1.0
4,39,19,19,12.0065765,0.49102366,-0.08154884,-0.0017027379999999999,-1.0,0.09070023199999999,9.0,0,-1.0
5,31,11,11,11.914122599999999,0.617426217,-0.068968251,-0.004197795,-1.0,0.09406974900000001,9.0,0,-1.0
6,28,8,8,11.8777761,0.295821249,-0.07558316,-0.000388522,-1.0,0.095100127,9.0,0,-1.0
7,35,15,15,11.930172,0.632310629,-0.06268452099999999,-0.004208094,-1.0,0.093347549,9.0,0,-1.0
8,38,18,18,12.0024834,0.64625001,-0.062566735,-0.003797812,-1.0,0.09117797,9.0,0,-1.0
9,37,17,17,11.9421406,0.373122811,-0.054073952,-0.00068268,-1.0,0.09227664,9.0,0,-1.0
10,29,9,9,11.887339599999999,0.734899104,-0.058858182,-0.0058609280000000005,-1.0,0.094737679,9.0,0,-1.0
