,u,v,w,x,x bin,y,y bin,z,z bin
0,9.30448723,1.69124484,-0.410603821,-0.092004448,-10.0,0.083800599,8.0,-0.021562081,-3.0
1,9.22537041,1.66641951,-0.39695900700000003,-0.09433936300000001,-10.0,0.082226381,8.0,-0.020949304,-3.0
2,9.27641487,1.64421988,-0.453060746,-0.093224913,-10.0,0.082628682,8.0,-0.02396724,-3.0
3,9.20039177,1.61667871,-0.434464335,-0.095657684,-10.0,0.081221908,8.0,-0.023170563999999998,-3.0
4,9.17930222,1.7181896,-0.398623288,-0.093640551,-10.0,0.08086817,8.0,-0.020247825,-3.0
5,9.17614079,1.66760778,-0.44066745,-0.09452541199999999,-10.0,0.080317996,8.0,-0.022764826000000002,-3.0
6,9.37887192,1.64882922,-0.495138377,-0.090629414,-10.0,0.084384255,8.0,-0.026206851,-3.0
7,9.24144936,1.53167272,-0.47129815799999997,-0.09682655300000001,-10.0,0.081969351,8.0,-0.026014107999999998,-3.0
8,9.44798851,1.59885788,-0.529223919,-0.090326488,-10.0,0.085702308,8.0,-0.028608639,-3.0
9,9.31120205,1.51306605,-0.514569521,-0.095467627,-10.0,0.083017424,8.0,-0.028467492999999996,-3.0
10,9.20512676,1.52275324,-0.510908961,-0.097136021,-10.0,0.080482334,8.0,-0.02780747,-3.0
46683,9.30937386,1.67613912,-0.551115394,-0.09023761,-10.0,0.081674457,8.0,-0.028203195,-3.0
