,u,v,w,x,x bin,y,y bin,z,z bin
0,6.72382879,1.4593153,1.56228924,-0.095007546,-10.0,0.028278953,2.0,0.026473766,2.0
1,6.73019028,1.35134983,1.59976315,-0.095700249,-10.0,0.025573514,2.0,0.028076353999999998,2.0
2,6.92461205,1.17706323,1.46133971,-0.098577969,-10.0,0.023622753,2.0,0.028709458,2.0
3,6.37423229,1.52460432,1.7426331000000002,-0.09290970900000001,-10.0,0.026120136000000002,2.0,0.025776995,2.0
4,6.17424297,1.48236847,1.98273003,-0.09103296,-10.0,0.022455862000000004,2.0,0.028763019,2.0
5,6.16069937,1.39504778,1.99974191,-0.090988457,-10.0,0.020570488999999997,2.0,0.029974075,2.0
6,6.37829971,1.31835473,1.41530752,-0.095952295,-10.0,0.023747895,2.0,0.021877926,2.0
7,6.18123245,1.32115376,1.41626036,-0.094774805,-10.0,0.022846367000000003,2.0,0.020389028,2.0
8,5.96790504,1.53248978,1.61921549,-0.091029264,-10.0,0.023726625,2.0,0.021323929,2.0
39708,6.06169558,1.2673502,1.53077316,-0.093456388,-10.0,0.020501578,2.0,0.02219131,2.0
