,u,v,w,x,x bin,y,y bin,z,z bin
0,9.76300526,1.19454694,-0.09192831800000001,-0.09308469300000001,-10.0,0.109502606,10.0,-0.011513978000000001,-2.0
1,9.6880827,1.23949945,-0.080068797,-0.094809704,-10.0,0.106984094,10.0,-0.01041868,-2.0
2,9.75264454,1.21079588,-0.12131258800000001,-0.093209297,-10.0,0.10945484800000001,10.0,-0.013331127,-2.0
3,9.67578983,1.23073506,-0.109930605,-0.095726609,-10.0,0.106378585,10.0,-0.012391983,-2.0
4,9.65060902,1.21879745,-0.089969501,-0.09692553400000001,-10.0,0.104637794,10.0,-0.011010778999999998,-2.0
5,9.69381237,1.24448979,-0.144963264,-0.094783336,-10.0,0.10752216,10.0,-0.014610869,-2.0
6,9.65712357,1.21674168,-0.131056026,-0.096910864,-10.0,0.104859121,10.0,-0.013644443000000001,-2.0
7,9.61703682,1.16479015,-0.100033805,-0.099852562,-10.0,0.101963021,10.0,-0.011831887,-2.0
8,9.70754242,1.255831,-0.17163090399999995,-0.094037704,-10.0,0.10839659,10.0,-0.016291073,-2.0
9,9.73190689,1.25104547,-0.19170773,-0.093228556,-10.0,0.109336831,10.0,-0.017659709,-2.0
10,9.66695976,1.22252798,-0.167436391,-0.09651459800000001,-10.0,0.105375871,10.0,-0.015941467,-2.0
11,9.72430801,1.23033142,-0.208351478,-0.093815774,-10.0,0.108509079,10.0,-0.019299427,-2.0
12,9.68091297,1.23156416,-0.203395978,-0.09586790199999999,-10.0,0.106203541,10.0,-0.0182229,-2.0
13,9.65019608,1.20329916,-0.196458846,-0.097824156,-10.0,0.103928052,10.0,-0.017756946000000003,-2.0
30581,9.65306664,1.19954669,-0.228961587,-0.09796070300000001,-10.0,0.103930861,10.0,-0.019837925,-2.0
